1|[Cześć], co słychać?|Hi, how's it going?
4934|Ochrona przyrody [i rozbudowa energetyki wiatrowej] czasem się ze sobą kłócą.|Nature conservation and wind power expansion are sometimes in conflict.
4935|[Trzeba wyważyć sprzeczne cele].|It's a matter of weighing up conflicting goals.
4936|Parki narodowe [chronią dziewiczą przyrodę].|National parks protect untouched nature.
4937|Przyroda [potrzebuje ostoi].|Nature needs refuges.
4938|Renaturyzacja torfowisk [wiąże CO2].|Restoring peatlands captures CO2.
4939|Wilk [powrócił do Niemiec].|The wolf has returned to Germany.
4940|Jego powrót [wywołuje konflikty z rolnikami].|Its return is causing conflicts with farmers.
4941|Człowiek [jest częścią przyrody, a nie jej władcą].|Humans are part of nature, not its rulers.
4942|[Musimy żyć w zgodzie z naturą].|We have to live in harmony with nature.
4943|Natura [bierze odwet].|Nature is striking back.
4944|Niszczenie środowiska [ma swoją cenę].|Environmental destruction has its price.
4945|Pandemia [pokazała, jak bardzo jesteśmy bezbronni].|The pandemic showed how vulnerable we are.
4946|Kryzys klimatyczny [to największe wyzwanie naszych czasów].|The climate crisis is the greatest challenge of our time.
4947|Ludzkość [stoi na rozdrożu].|Humanity is at a crossroads.
4948|Dzisiejsze decyzje [kształtują świat jutra].|Today's decisions shape tomorrow's world.
4949|[Nie mamy planety B].|There's no planet B.
4950|[Ziemię pożyczyliśmy tylko od naszych dzieci].|We've only borrowed the earth from our children.
4951|Ochrona środowiska [zaczyna się na własnym podwórku].|Environmental protection starts on your own doorstep.
4952|[Staram się krytycznie patrzeć na to, co kupuję].|I try to question my consumption.
4953|Czy [naprawdę] tego potrzebuję?|Do I really need that?
4954|Mniej [często znaczy więcej].|Less is often more.
4955|Naprawiać [zamiast wyrzucać].|Repair instead of throwing away.
4956|[Prawie już nie kupuję nowych ubrań].|I hardly buy new clothes anymore.
4957|Fast fashion [ma katastrofalne skutki].|Fast fashion has devastating consequences.
4958|Przemysł tekstylny [zanieczyszcza całe rzeki].|The textile industry pollutes entire rivers.
4959|Warunki pracy [są często nieludzkie].|The working conditions are often inhumane.
4960|Cena [nie odzwierciedla prawdziwych kosztów].|The price doesn't reflect the true costs.
4961|Koszty środowiskowe [są przerzucane na ogół społeczeństwa].|The environmental costs are passed on to the general public.
4962|Zasadę „zanieczyszczający płaci” [trzeba konsekwentnie stosować].|The polluter-pays principle must be consistently applied.
4963|Kto zanieczyszcza środowisko, [powinien za to zapłacić].|Whoever pollutes the environment should pay for it.
4964|Bilans środowiskowy [wypada otrzeźwiająco].|The environmental record is sobering.
4965|Postępy [są zbyt małe i zbyt powolne].|The progress is too small and too slow.
4966|[Musimy przyspieszyć].|We have to step it up a gear.
4967|Czas wymówek [się skończył].|The time for excuses is over.
4968|Czyny, [nie słowa]!|Actions, not words!
4969|W niedzielę [są wybory do Bundestagu].|The federal election is on Sunday.
4970|[Na pewno pójdę głosować].|I'm definitely going to vote.
4971|[Głosowałem korespondencyjnie].|I voted by mail.
4972|Frekwencja wyborcza [była wysoka].|Voter turnout was high.
4973|Ta partia [wygrała wybory].|The party won the election.
4974|Partia [nie przekroczyła progu pięciu procent].|The party failed to clear the five-percent threshold.
4975|Partie [negocjują koalicję].|The parties are negotiating a coalition.
4976|Rząd [uchwalił nową ustawę].|The government passed a new law.
4977|Ustawa [wchodzi w życie w styczniu].|The law comes into force in January.
4978|Opozycja [ostro krytykuje ten plan].|The opposition sharply criticizes the plan.
4979|Kanclerz [wygłosił przemówienie].|The chancellor gave a speech.
4980|Pani minister [podała się do dymisji].|The minister resigned.
4981|[Wybuchł skandal].|There was a scandal.
4982|Notowania w sondażach [spadły].|The poll ratings have fallen.
4983|Obywatele [są niezadowoleni z rządu].|Citizens are dissatisfied with the government.
4984|Wielu ludzi [wychodzi na ulice].|Many are taking to the streets.
4985|Demonstracja [przebiegła spokojnie].|The demonstration was peaceful.
4986|[Podpisałem petycję].|I signed a petition.
4987|Każdy głos [się liczy].|Every vote counts.
4988|Podatki [mają zostać podwyższone].|Taxes are to be raised.
4989|Budżet [jest napięty].|The budget is tight.
4990|Państwo [musi oszczędzać].|The state has to save money.
4991|Biurokracja [jest zbyt skomplikowana].|The bureaucracy is too complicated.
4992|[Muszę iść do urzędu].|I have to go to the authorities.
4993|[Złożyłem wniosek].|I submitted an application.
4994|Wniosek [został odrzucony].|The application was rejected.
4995|[Składam odwołanie].|I'm filing an objection.
4996|To [jest zakazane przez prawo].|That's prohibited by law.
4997|To [jest niedozwolone].|That's not allowed.
4998|[Został skazany na grzywnę].|He was fined.
4999|Wyrok [nie jest jeszcze prawomocny].|The verdict isn't final yet.
5000|[Potrzebuję adwokata].|I need a lawyer.
5001|[Znam swoje prawa].|I know my rights.
5002|Policja [prowadzi śledztwo].|The police are investigating.
5003|Sprawca [został zatrzymany].|The perpetrator was arrested.
5004|Europa [musi ściślej współpracować].|Europe must work more closely together.
5005|UE [przyjęła nowe przepisy].|The EU adopted new rules.
5006|Wojna [zmusiła wielu ludzi do ucieczki].|The war forced many people to flee.
5007|Pokój [nie jest czymś oczywistym].|Peace isn't something to take for granted.
5008|Negocjacje [zakończyły się fiaskiem].|The negotiations failed.
5009|Oba kraje [podpisały porozumienie].|The two countries signed an agreement.
5010|Polityka [bardzo mnie interesuje].|Politics interests me a lot.
5011|Rozmowy koalicyjne [okazują się trudne].|The coalition negotiations are proving difficult.
5012|Partie [bardzo się różnią programowo].|The parties are far apart on policy.
5013|[Uzgodniono minimalny konsensus].|They agreed on a minimal consensus.
5014|Umowa koalicyjna [to kompromis na papierze].|The coalition agreement is a paper compromise.
5015|Rząd [stoi na glinianych nogach].|The government is on shaky ground.
5016|Koalicja [się rozpadła].|The coalition has collapsed.
5017|[Dojdzie do przedterminowych wyborów].|There will be new elections.
5018|Kanclerz [postawił wniosek o wotum zaufania].|The chancellor called a vote of confidence.
5019|Opozycja [zarzuca rządowi nieudolność].|The opposition accuses the government of failure.
5020|Rząd [odpiera zarzuty].|The government rejects the accusations.
5021|Minister [znalazł się pod ostrzałem krytyki].|The minister came under criticism.
5022|Dymisja [była nieunikniona].|The resignation was inevitable.
5023|[Kurczowo trzyma się stołka].|He's clinging to his post.
5024|Afera [zatacza coraz szersze kręgi].|The affair is spreading further and further.
5025|Te zarzuty [są bardzo poważne].|The accusations are serious.
5026|Komisja śledcza [ma wyjaśnić okoliczności].|A committee of inquiry is to investigate the events.
5027|Przejrzystość [pozostawia wiele do życzenia].|Transparency leaves a lot to be desired.
5028|Lobbing [ma zbyt duże wpływy].|Lobbying has too much influence.
5029|Polityka [nie może dać się zawłaszczyć grupom interesu].|Politics mustn't allow itself to be captured by interest groups.
5030|Obietnice wyborcze [często są łamane].|Election promises are often broken.
5031|Wiarygodność polityków [ucierpiała].|The credibility of politics has suffered.
5032|Wielu wyborców [nie czuje się reprezentowanych].|Many voters don't feel represented.
5033|Skrajne ugrupowania [zyskują poparcie].|The fringes are gaining support.
5034|Populizm [jest w natarciu].|Populism is on the rise.
5035|Populiści [oferują proste odpowiedzi na złożone pytania].|Populists offer simple answers to complex questions.
5036|Centrum polityczne [się kurczy].|The political center is eroding.
5037|Kordon sanitarny wobec skrajnej prawicy [ma się utrzymać].|The firewall (against extremists) is supposed to hold.
5038|Z ekstremizmem [trzeba zdecydowanie walczyć].|Extremism must be resolutely combated.
5039|Demokracja [musi umieć się bronić].|Democracy has to be able to defend itself.
5040|Trójpodział władzy [to podstawowa zasada państwa prawa].|The separation of powers is a fundamental principle of the rule of law.
5041|Wymiar sprawiedliwości [musi pozostać niezależny].|The judiciary must remain independent.
5042|Nikt [nie stoi ponad prawem].|Nobody is above the law.
5043|Federalny Trybunał Konstytucyjny [uchylił ustawę].|The Federal Constitutional Court struck down the law.
5044|Ta ustawa [jest niezgodna z konstytucją].|The law is unconstitutional.
5045|Prawa podstawowe [obowiązują wszystkich].|Basic rights apply to everyone.
5046|Prawa podstawowe [mogą być ograniczane tylko w wyjątkowych przypadkach].|Basic rights may only be restricted in exceptional cases.
5047|Federalizm [ma swoje zalety i wady].|Federalism has advantages and disadvantages.
5048|Kraje związkowe [upierają się przy swoich kompetencjach].|The states insist on their jurisdiction.
5049|Edukacja [należy do kompetencji krajów związkowych].|Education is a matter for the states.
5050|Przepychanki o kompetencje [paraliżują reformy].|Wrangling over responsibilities paralyzes the reforms.
5051|Ta reforma [jest od dawna spóźniona].|The reform is long overdue.
5052|Reforma [została rozwodniona].|The reform was watered down.
5053|Projekt [spotyka się z szerokim sprzeciwem].|The draft is meeting widespread resistance.
5054|Projekt ustawy [został przyjęty przez Bundestag].|The bill was passed in the Bundestag.
5055|Bundesrat [musi jeszcze wyrazić zgodę].|The Bundesrat still has to approve it.
5056|Ustawa [upadła w izbie krajów związkowych].|The law failed in the state chamber.
5057|Projekt [został zamrożony].|The project is on ice.
5058|Rząd [wycofuje się rakiem].|The government is backpedaling.
5059|Ten zwrot o 180 stopni [był zaskoczeniem].|The U-turn came as a surprise.
5060|Spór [toczy się publicznie].|The dispute is being fought out in public.
5061|Rząd [nie mówi jednym głosem].|The government doesn't speak with one voice.
5062|Komunikacja [była katastrofą].|The communication was a disaster.
5063|Obywatele [czują się pominięci].|Citizens feel ignored.
5064|Udział obywateli [zwiększa akceptację].|Citizen participation strengthens acceptance.
5065|Demokracja bezpośrednia [też ma swoje pułapki].|Direct democracy has its pitfalls too.
5066|Referendum [może podzielić społeczeństwo].|A referendum can divide society.
5067|Reforma ordynacji wyborczej [budzi kontrowersje].|The electoral reform is controversial.
5068|Wiek wyborczy [ma zostać obniżony do 16 lat].|The voting age is to be lowered to 16.
5069|Partie [zabiegają o względy młodych wyborców].|The parties are courting young voters.
5070|Kampania wyborcza [toczy się bez przebierania w środkach].|The election campaign is being fought with no holds barred.
5071|Ton [stał się ostrzejszy].|The tone has become harsher.
5072|Ataki personalne [zastępują rzeczowe argumenty].|Personal attacks replace factual arguments.
5073|Debata telewizyjna [nie wniosła wiele nowego].|The TV debate brought little new.
5074|Kandydatka [zdobyła punkty].|The candidate scored points.
5075|[Wygadał się i pogrążył].|He talked himself into trouble.
5076|Ta wypowiedź [wywołała oburzenie].|The statement caused outrage.
5077|[Musiał publicznie przeprosić].|He had to apologize publicly.
5078|Wypowiedź [została wyrwana z kontekstu].|The statement was taken out of context.
5079|[Jest mistrzem retoryki].|He's a master of rhetoric.
5080|[Zręcznie unika odpowiedzi na pytanie].|She skillfully dodges the question.
5081|[Owija w bawełnę].|He's beating around the bush.
5082|To [czysto symboliczna polityka].|That's pure symbolic politics.
5083|[Za słowami muszą pójść czyny].|Words must be followed by deeds.
5084|Rząd [musi dowieźć wyniki].|The government has to deliver.
5085|Bilans w połowie kadencji [wypada różnie].|The interim assessment is mixed.
5086|Rząd [w dużej mierze nie osiągnął swoich celów].|The government has largely missed its targets.
5087|Budżet [trzeba skonsolidować].|The budget must be consolidated.
