1|[Ahoj], jak se máš?|Hi, how's it going?
5246|Efekt složeného úročení [se nedá podceňovat].|The compound interest effect shouldn't be underestimated.
5247|Soukromé spoření na důchod [je čím dál důležitější].|Private retirement provision is becoming more and more important.
5248|Státní důchod [sám o sobě nestačí].|The state pension alone isn't enough.
5249|Důchodový systém [se musí reformovat].|The pension system must be reformed.
5250|Vedlejší mzdové náklady [jsou příliš vysoké].|Non-wage labor costs are too high.
5251|Daňová a odvodová zátěž [dopadá hlavně na lidi s nízkými příjmy].|The tax burden weighs mainly on low earners.
5252|Reálné mzdy [klesly].|Real wages have fallen.
5253|Rozdíl v odměňování [mezi muži a ženami] pořád trvá.|The pay gap between men and women still exists.
5254|Sektor nízkých mezd [je příliš velký].|The low-wage sector is too big.
5255|Mnoho lidí [musí mít několik prací najednou].|Many have to take several jobs.
5256|Nejistých pracovních míst [přibývá].|Precarious employment is increasing.
5257|Platformová ekonomika [mění svět práce].|The platform economy is changing the world of work.
5258|Švarcsystém [je problém].|Bogus self-employment is a problem.
5259|Trh práce [je úplně vyčerpaný].|The labor market is swept clean.
5260|Firmy [se přetahují o odborníky].|Companies are competing for skilled workers.
5261|Zaměstnanci [mají navrch].|Employees have the upper hand.
5262|Čtyřdenní pracovní týden [se zkouší].|The four-day week is being tested.
5263|Produktivita [musí růst].|Productivity has to increase.
5264|Automatizace [nahrazuje rutinní činnosti].|Automation is replacing routine tasks.
5265|Strukturální změny [zasahují celé regiony].|Structural change is hitting entire regions.
5266|Uhelné regiony [potřebují nové vyhlídky].|The coal regions need new prospects.
5267|Stát [podává pomocnou ruku].|The state is lending a helping hand.
5268|Dotace [narušují hospodářskou soutěž].|Subsidies distort competition.
5269|Někteří si myslí, že stát [by se měl do ekonomiky nemíchat].|Some say the state should stay out of the economy.
5270|Trh [nevyřeší všechno].|The market doesn't regulate everything.
5271|Sociálně tržní hospodářství [se osvědčilo].|The social market economy has proven itself.
5272|Hospodářský růst [není samoúčelný].|Economic growth isn't an end in itself.
5273|HDP [neměří blahobyt].|GDP doesn't measure prosperity.
5274|Blahobyt [je nerovnoměrně rozdělený].|Prosperity is unequally distributed.
5275|Koncentrace majetku [je znepokojivá].|The concentration of wealth is worrying.
5276|Nejbohatších deset procent [vlastní většinu majetku].|The richest ten percent own most of the wealth.
5277|Dědictví [prohlubují nerovnost].|Inheritances reinforce inequality.
5278|Dědická daň [je plná výjimek].|The inheritance tax is full of exemptions.
5279|Práce [se má vyplácet].|Hard work should pay off.
5280|Daně z příjmu firem [jsou ve srovnání vysoké].|Corporate taxes are high by comparison.
5281|Koncerny [přesouvají zisky do daňových rájů].|Corporations shift their profits to tax havens.
5282|Globální minimální daň [tomu má zabránit].|A global minimum tax is supposed to prevent that.
5283|Bankovní dohled [byl zpřísněn].|Banking supervision was tightened.
5284|Finanční krize [zanechala stopy].|The financial crisis left its mark.
5285|Banky [byly zachráněny z peněz daňových poplatníků].|The banks were rescued with taxpayers' money.
5286|[Zisky jsou soukromé, ztráty se zespolečenšťují].|Profits are privatized, losses socialized.
5287|Státní dluh [je na rekordní úrovni].|National debt is at a record level.
5288|Dnešní dluhy [jsou zítřejší daně].|Today's debts are tomorrow's taxes.
5289|Jedni říkají, že investice do budoucnosti [ospravedlňují nové dluhy].|Some say investments in the future justify new debt.
5290|Jiní [trvají na zdravých veřejných financích].|Others insist on sound public finances.
5291|Debata [je ideologicky vyhrocená].|The debate is ideologically charged.
5292|Ekonomové [se neshodnou].|The economists disagree.
5293|Rada ekonomických expertů [snížila svou prognózu].|The council of economic experts lowered its forecast.
5294|Hospodářská politika [nastavuje špatné pobídky].|Economic policy sets the wrong incentives.
5295|Oživení [si dává na čas].|The upturn is a long time coming.
5296|[Objevují se první známky oživení].|There are first signs of a recovery.
5297|Zdá se, že [nejhorší máme za sebou].|The low point seems to have been passed.
5298|Ekonomika [znovu nabírá obrátky].|The economy is picking up speed again.
5299|Objem zakázek [je nejvyšší za dlouhou dobu].|The order backlog is as high as it has been in a long time.
5300|Firma [expanduje do zahraničí].|The company is expanding abroad.
5301|Firma [je ve svém oboru světovou jedničkou].|The company is the world market leader in its niche.
5302|Skrytí šampioni [utvářejí německou ekonomiku].|The hidden champions shape the German economy.
5303|Firma [se znovu vynalezla].|The company has reinvented itself.
5304|Obchodní model [už nedrží krok s dobou].|The business model is no longer up to date.
5305|Disrupce [tvrdě zasahuje zavedené firmy].|Disruption hits established companies hard.
5306|Kdo neinovuje, [ztratí krok].|Those who don't innovate fall behind.
5307|Kultura zakládání firem [je v Německu nerozvinutá].|The start-up culture is underdeveloped in Germany.
5308|Neúspěch [se u nás stigmatizuje].|Failure is stigmatized in this country.
5309|[Chybí rizikový kapitál].|There's a lack of venture capital.
5310|Start-up [má hodnotu miliardy].|The start-up is valued at one billion.
5311|Převzetí [zakázal antimonopolní úřad].|The takeover was blocked by the antitrust authorities.
5312|Tržní síla [se musí omezit].|Market power must be limited.
5313|Monopoly [škodí spotřebitelům].|Monopolies harm consumers.
5314|Konkurence [prospívá obchodu].|Competition is good for business.
5315|Spokojenost zákazníků [je na prvním místě].|Customer satisfaction comes first.
5316|Image firmy [hodně utrpěla].|The company's image has suffered badly.
5317|Skandál [otřásl důvěrou zákazníků].|The scandal shook customers' trust.
5318|Generální ředitel [musel odejít z funkce].|The CEO had to step down.
5319|Akcionáři [jsou naštvaní].|The shareholders are annoyed.
5320|Valná hromada [proběhla bouřlivě].|The annual general meeting was turbulent.
5321|Dividenda [byla snížena].|The dividend was cut.
5322|Platy manažerů [jsou terčem kritiky].|Executive salaries are under fire.
5323|Ty bonusy [se nedají ospravedlnit].|The bonuses can't be justified.
5324|Firemní kultura [se musí změnit].|The corporate culture has to change.
5325|Udržitelné hospodaření [se stává konkurenční výhodou].|Sustainable business is becoming a competitive advantage.
5326|Spotřebitelé [čím dál víc dbají na udržitelnost].|Consumers are paying increasing attention to sustainability.
5327|Zákon o dodavatelských řetězcích [bere firmy k odpovědnosti].|The supply chain law holds companies accountable.
5328|Firmy [nesou odpovědnost za své dodavatele].|Companies bear responsibility for their suppliers.
5329|Dětská práce [se nesmí tolerovat].|Child labor must not be tolerated.
5330|Náklady [se přenášejí na zákazníky].|The costs are passed on to customers.
5331|Marže [jsou minimální].|The margins are wafer-thin.
5332|[Nevychází to].|The math doesn't work out.
5333|Ten byznys [se vyplatí až po letech].|The business only pays off after years.
5334|Počáteční investice [je značná].|The initial investment is considerable.
5335|Analýza nákladů a přínosů [vychází pozitivně].|The cost-benefit analysis is positive.
5336|[Suma sumárum] zůstává zisk.|At the end of the day, there's a profit.
5337|[Jsme zase v plusu].|We're back in the black.
5338|Firma [je hodně zadlužená].|The company is heavily in debt.
5339|Insolvenci [už se nepodařilo odvrátit].|Bankruptcy could no longer be averted.
5340|Firmu [zachránil investor].|An investor saved the company.
5341|Sanace [se povedla].|The restructuring succeeded.
5342|Ekonomie [není exaktní věda].|Economics is not an exact science.
5343|Budoucnost [se nedá předpovědět].|The future can't be predicted.
5344|Peníze samy o sobě [štěstí nepřinesou], ale uklidní.|Money alone doesn't make you happy, but it's reassuring.
5345|Vědci [učinili důležitý objev].|The researchers made an important discovery.
5346|Studie [ukazuje jasnou souvislost].|The study shows a clear connection.
5347|Výsledky [jsou překvapivé].|The results are surprising.
5348|Experiment [nevyšel].|The experiment failed.
5349|[Musíme ten pokus zopakovat].|We have to repeat the experiment.
5350|Teorie [se potvrdila].|The theory was confirmed.
5351|To [je vědecky dokázané].|That's scientifically proven.
5352|[Zatím pro to nejsou žádné důkazy].|There's no proof of that yet.
5353|Výzkum [je teprve v plenkách].|The research is still in its infancy.
5354|Nová vakcína [je velmi účinná].|The new vaccine is very effective.
5355|Lék [je ve fázi testování].|The drug is in the testing phase.
5356|Ta nemoc [zatím není léčitelná].|The disease isn't curable yet.
5357|Průměrná délka života [se prodloužila].|Life expectancy has risen.
5358|Medicína [udělala velký pokrok].|Medicine has made great progress.
5359|[Zajímám se o astronomii].|I'm interested in astronomy.
5360|Raketa [úspěšně odstartovala].|The rocket launched successfully.
5361|Sonda [dorazila na Mars].|The probe reached Mars.
5362|Vesmír [je nepředstavitelně velký].|The universe is unimaginably large.
5363|[Viděl jsem dokument o mozku].|I watched a documentary about the brain.
5364|Mozek [se umí úžasně přizpůsobit].|The brain is amazingly adaptable.
5365|Spánek [je důležitý pro paměť].|Sleep is important for memory.
5366|Evoluce [trvala miliony let].|Evolution took millions of years.
5367|Dinosauři [vymřeli před 66 miliony let].|The dinosaurs died out 66 million years ago.
5368|Země [obíhá kolem Slunce].|The earth revolves around the sun.
5369|Voda [vře při sto stupních].|Water boils at a hundred degrees.
5370|Ten vzorec [je dost složitý].|The formula is pretty complicated.
5371|Matika [nikdy nebyla moje silná stránka].|Math was never my strong point.
5372|[Studuju fyziku].|I study physics.
5373|[Dělá doktorát z biologie].|She's doing a PhD in biology.
5374|[Dělá výzkum na univerzitě].|He does research at the university.
5375|Laboratoř [je vybavená nejmodernější technikou].|The lab is equipped with state-of-the-art technology.
5376|Data [se musí vyhodnotit].|The data has to be analyzed.
5377|Statistika [může klamat].|Statistics can be misleading.
5378|Ten průzkum [není reprezentativní].|The survey isn't representative.
5379|Vzorek [byl příliš malý].|The sample was too small.
5380|Ten vynález [změnil náš život].|The invention changed our lives.
5381|[Dostal Nobelovu cenu].|He received the Nobel Prize.
5382|Věda [stojí na pochybnostech].|Science thrives on doubt.
5383|Zvědavost [pohání výzkum].|Curiosity drives research.
5384|[Četl jsem článek v odborném časopise].|I read an article in a specialist journal.
5385|Genetika [dělá obrovské pokroky].|Genetics is making rapid progress.
