1|[Hei], hvordan går det?|Hi, how's it going?
5849|Oversettelsen [yter ikke originalen rettferdighet].|The translation doesn't do justice to the original.
5850|Når man oversetter, [går det alltid noe tapt].|Something is always lost in translation.
5851|Oversetteren [har gjort en fremragende jobb].|The translator did an outstanding job.
5852|Poesi [lar seg knapt oversette].|Poetry can hardly be translated.
5853|Diktet [berører meg på nytt hver gang].|The poem moves me anew every time.
5854|Goethe og Schiller [hører til kanon].|Goethe and Schiller are part of the canon.
5855|Faust [er pensum på skolen].|Faust is required reading in school.
5856|Skolelesingen [tok fra meg lysten til å lese].|The school reading put me off reading.
5857|Først senere [lærte jeg å sette pris på klassikerne].|Only later did I learn to appreciate the classics.
5858|Lesing [utvider horisonten].|Reading broadens your horizons.
5859|Bøker [er vinduer inn til andre verdener].|Books are windows into other worlds.
5860|Jeg [er en skikkelig bokorm].|I'm a real bookworm.
5861|Jeg [sluker bøker].|I devour books.
5862|Bokhylla mi [holder på å sprekke].|My bookshelf is bursting at the seams.
5863|Jeg [har en stabel med uleste bøker].|I have a pile of unread books.
5864|Bokhandlene [kjemper mot nettgiganten].|Bookshops are fighting the online giant.
5865|Fastprisordningen for bøker [beskytter små bokhandler].|Fixed book prices protect small bookshops.
5866|Den lille bokhandelen rundt hjørnet [er en perle].|The little bookshop around the corner is a gem.
5867|Bokhandleren [har teft for gode bøker].|The bookseller has a feel for good books.
5868|Bokmessen i Leipzig [er en fest for lesere].|The Leipzig Book Fair is a feast for readers.
5869|Kunst [kommer av å kunne].|Art comes from skill.
5870|Om smak [kan man ikke diskutere].|There's no accounting for taste.
5871|Musikk [uttrykker det som ikke kan sies med ord].|Music expresses what can't be said with words.
5872|Uten musikk [ville livet vært en feiltakelse].|Without music, life would be a mistake.
5873|Kulturen [er limet i samfunnet].|Culture is the glue of society.
5874|Muren [falt i november 1989].|The Wall fell in November 1989.
5875|Tyskland [var delt i over førti år].|Germany was divided for over forty years.
5876|Gjenforeningen [var et historisk øyeblikk].|Reunification was a historic moment.
5877|Besteforeldrene mine [opplevde krigen].|My grandparents lived through the war.
5878|Byen [ble nesten fullstendig ødelagt under krigen].|The city was almost completely destroyed in the war.
5879|Etter krigen [ble alt bygd opp igjen].|After the war everything was rebuilt.
5880|Monumentet [minner om ofrene].|The monument commemorates the victims.
5881|Vi [besøkte et minnested].|We visited a memorial site.
5882|Historien [må ikke gjenta seg].|History must not repeat itself.
5883|Vi [må lære av historien].|We have to learn from history.
5884|Slottet [er fra 1700-tallet].|The palace dates from the 18th century.
5885|Borgen [ble bygd i middelalderen].|The castle was built in the Middle Ages.
5886|Romerne [har satt spor etter seg her].|The Romans left traces here.
5887|Byen [ble grunnlagt for over tusen år siden].|The city was founded over a thousand years ago.
5888|Jeg [er veldig interessert i historie].|I'm very interested in history.
5889|Det [var før jeg ble født].|That was before I was born.
5890|Den gang [var livet mye hardere].|Back then life was much harder.
5891|Tidene [har forandret seg mye].|Times have changed a lot.
5892|Familien min [kommer opprinnelig fra Schlesien].|My family originally comes from Silesia.
5893|Mange [måtte forlate hjemlandet sitt etter krigen].|Many had to leave their homeland after the war.
5894|Bestefar [forteller ofte om gamle dager].|My grandpa often talks about the old days.
5895|Tidsvitnene [blir stadig færre].|There are fewer and fewer contemporary witnesses.
5896|Museet [viser hverdagsgjenstander fra DDR].|The museum shows everyday objects from the GDR.
5897|Gjenforeningen [kostet mye penger].|Unity cost a lot of money.
5898|Forskjellene mellom øst og vest [merkes fortsatt].|The differences between East and West are still noticeable.
5899|Industrialiseringen [forandret samfunnet].|Industrialization changed society.
5900|Oppfinnelsen av boktrykkerkunsten [var en revolusjon].|The invention of the printing press was a revolution.
5901|Det [er en viktig dato i tysk historie].|That's an important date in German history.
5902|Den tyske enhetsdagen [er en helligdag].|German Unity Day is a public holiday.
5903|Hjem [betyr noe forskjellig for alle].|Home means something different to everyone.
5904|Oppgjøret med fortiden [er ikke avsluttet ennå].|Coming to terms with the past isn't finished yet.
5905|Minnekulturen [spiller en sentral rolle i Tyskland].|Remembrance culture plays a central role in Germany.
5906|Forbrytelsene [må aldri bli glemt].|The crimes must never be forgotten.
5907|Snublesteinene [minner om de deporterte].|The stumbling stones commemorate the deported.
5908|Ansvaret [slutter ikke med den siste generasjonen av gjerningspersoner].|Responsibility doesn't end with the last generation of perpetrators.
5909|Det [er et mørkt kapittel i historien].|That's a dark chapter in history.
5910|Historien [ble lenge fortrengt].|The history was long suppressed.
5911|Etterkrigsgenerasjonen [konfronterte foreldrene sine med spørsmål].|The postwar generation confronted their parents with questions.
5912|68-generasjonen [rystet samfunnet].|The '68 generation shook up society.
5913|Det økonomiske mirakelet [la grunnlaget for velstanden].|The economic miracle laid the foundation for prosperity.
5914|Gjestearbeiderne [var med på å bygge opp landet].|The guest workers helped build the country.
5915|Innsatsen deres [blir ofte ikke verdsatt].|Their contribution is often not recognized.
5916|Delingen [etterlot dype sår].|Division left deep wounds.
5917|Den fredelige revolusjonen [skjedde uten at et eneste skudd ble avfyrt].|The peaceful revolution happened without a shot being fired.
5918|Mandagsdemonstrasjonene [innledet endringen].|The Monday demonstrations initiated the change.
5919|Statssikkerhetstjenesten [spionerte på innbyggerne].|The state security service spied on citizens.
5920|Stasi-arkivene [ble åpnet for de berørte].|The Stasi files were opened to those affected.
5921|Mange [fikk først da vite hvem som hadde forrådt dem].|Many only then found out who had betrayed them.
5922|Ostalgien [forskjønner fortiden].|Nostalgia for the GDR glorifies the past.
5923|Tiden etter gjenforeningen [var et sjokk for mange].|The period after reunification was a shock for many.
5924|Hele industrier [forsvant over natten].|Entire industries disappeared overnight.
5925|Treuhand-byrået [er omstridt den dag i dag].|The Treuhand agency is controversial to this day.
5926|Muren i hodene [består delvis fortsatt].|The wall in people's minds still exists in part.
5927|Historien [skrives av seierherrene].|History is written by the victors.
5928|Synet på historien [endrer seg med tiden].|Views of history change over time.
5929|Kildegrunnlaget [er tynt].|The sources are scarce.
5930|Historikerne [er uenige].|The historians disagree.
5931|Epoken [regnes som kulturens storhetstid].|The era is considered the heyday of culture.
5932|Reformasjonen [forandret Europa grunnleggende].|The Reformation fundamentally changed Europe.
5933|Luther [oversatte Bibelen til tysk].|Luther translated the Bible into German.
5934|Dermed [fikk han varig innflytelse på det tyske språket].|In doing so, he had a lasting influence on the German language.
5935|Trettiårskrigen [la store deler av landet øde].|The Thirty Years' War devastated large parts of the country.
5936|Opplysningstiden [satte fornuften i sentrum].|The Enlightenment put reason at the center.
5937|Ha mot til [å bruke din egen forstand].|Have the courage to use your own understanding.
5938|Den franske revolusjon [rystet den gamle orden].|The French Revolution shook the old order.
5939|Revolusjonen i 1848 [mislyktes].|The revolution of 1848 failed.
5940|Det tyske keiserriket [ble grunnlagt i 1871].|The German Empire was founded in 1871.
5941|Første verdenskrig [krevde millioner av ofre].|The First World War claimed millions of victims.
5942|Weimarrepublikken [var det første tyske demokratiet].|The Weimar Republic was the first German democracy.
5943|Republikken [gikk under på grunn av sine indre motsetninger].|The republic failed because of its internal contradictions.
5944|Den store depresjonen [drev mange i armene på ekstremistene].|The Great Depression drove many into the arms of extremists.
5945|Demokratiet [ble uthult innenfra].|Democracy was hollowed out from within.
5946|Maktovertakelsen [skjedde tilsynelatende lovlig].|The seizure of power took place apparently legally.
5947|Motstanden [kom for sent og var for svak].|The resistance came too late and was too weak.
5948|Søsknene Scholl [betalte for motet sitt med livet].|The Scholl siblings paid for their courage with their lives.
5949|Kapitulasjonen [avsluttet krigen i Europa].|The surrender ended the war in Europe.
5950|8. mai [er en frigjøringsdag].|May 8th is a day of liberation.
5951|Nürnbergprosessene [skrev rettshistorie].|The Nuremberg trials made legal history.
5952|Grunnloven [var svaret på katastrofen].|The Basic Law was the answer to the catastrophe.
5953|Grunnlovens fedre og mødre [hadde lært av historien].|The fathers and mothers of the Basic Law learned from history.
5954|Marshallplanen [hjalp til med gjenoppbyggingen].|The Marshall Plan helped with reconstruction.
5955|Tilknytningen til Vesten [preget den unge forbundsrepublikken].|Alignment with the West shaped the young Federal Republic.
5956|Østpolitikken [innledet en avspenning].|Ostpolitik initiated a détente.
5957|Knefallet i Warszawa [ble et symbol på forsoning].|The kneeling in Warsaw became a symbol of reconciliation.
5958|Det tysk-franske vennskapet [er et lykketreff i historien].|The Franco-German friendship is a stroke of luck in history.
5959|Erkefiender [ble partnere].|Archenemies became partners.
5960|Den europeiske integrasjonen [har sikret freden i flere tiår].|European unification has secured peace for decades.
5961|Den kalde krigen [delte verden i to blokker].|The Cold War divided the world into two blocs.
5962|Jernteppet [gikk tvers gjennom Europa].|The Iron Curtain ran right through Europe.
5963|Slutten på den kalde krigen [virket som historiens slutt].|The end of the Cold War seemed like the end of history.
5964|Det håpet [har vist seg å være falskt].|That hope has proven deceptive.
5965|Historien [gjentar seg ikke, men den rimer].|History doesn't repeat itself, but it rhymes.
5966|Parallellene til nåtiden [er umiskjennelige].|Parallels to the present are unmistakable.
5967|Man [bør være forsiktig med historiske sammenligninger].|One should be careful with historical comparisons.
5968|Sammenligningen [halter].|The comparison is flawed.
5969|Fortiden [virker fortsatt inn på nåtiden].|The past still has an effect on the present.
5970|Kolonihistorien [ble lenge oversett].|Colonial history was ignored for a long time.
5971|Tyskland [har vedkjent seg sitt koloniale ansvar].|Germany has acknowledged its colonial responsibility.
5972|Gatene [får nye navn].|The street names are being renamed.
5973|Hvordan man skal håndtere monumenter, [er omstridt].|How to deal with monuments is controversial.
5974|Historien [er ikke svart-hvitt].|History isn't black and white.
5975|Man [må se ting i historisk sammenheng].|You have to see things in their historical context.
5976|Det [er vanskelig å forstå med dagens øyne].|That's hard to understand from today's perspective.
5977|Med det vi vet i dag, [er man alltid klokere].|With today's knowledge, you're always wiser.
