1|[Bok], kako si?|Hi, how's it going?
A2|Zaboravio sam. – [Nema veze].|I forgot. – Never mind.|Se me olvidó. – No pasa nada.|J'ai oublié. – C'est pas grave.|Hab's vergessen. – Egal.|Esqueci. – Deixa pra lá.|Me ne sono dimenticato. – Non importa.|Ik ben het vergeten. – Maakt niet uit.|Jag glömde. – Det gör inget.|Jeg glemte det. – Det går bra.|Jeg glemte det. – Det gør ikke noget.|Am uitat. – Nu contează.|Zaboravio sam. – Nije važno.
A2|Ne brini, [bit će] sve u redu.|Don't worry, it'll all be fine.|No te preocupes, todo irá bien.|T'inquiète, ça va aller.|Keine Sorge, das wird schon.|Relaxa, vai dar tudo certo.|Tranquillo, andrà tutto bene.|Maak je geen zorgen, het komt goed.|Oroa dig inte, det ordnar sig.|Ikke tenk på det, det ordner seg.|Bare rolig, det skal nok gå.|Stai liniștit, o să fie bine.|Ne brini, sve će biti u redu.
A2|[Polako], nigdje ne žurimo.|Easy, we're in no rush.|Tranquilo, no tenemos prisa.|Doucement, on n'est pas pressés.|Langsam, wir haben keine Eile.|Calma, não estamos com pressa.|Con calma, non abbiamo fretta.|Rustig aan, we hebben geen haast.|Ta det lugnt, vi har ingen brådska.|Rolig nå, vi har ikke hastverk.|Stille og roligt, vi har ikke travlt.|Încet, nu ne grăbim.|Polagano, nigdje ne žurimo.
A2|[Fakat]? Nisam znao.|Really? I didn't know.|¿En serio? No lo sabía.|Sérieux ? Je savais pas.|Echt? Wusste ich nicht.|Sério? Eu não sabia.|Davvero? Non lo sapevo.|Echt? Dat wist ik niet.|Seriöst? Det visste jag inte.|Seriøst? Det visste jeg ikke.|Seriøst? Det vidste jeg ikke.|Serios? Nu știam.|Stvarno? Nisam znao.
A2|Sutra imam ispit na [faksu].|Tomorrow I've got an exam at uni.|Mañana tengo examen en la uni.|Demain j'ai un exam à la fac.|Morgen hab ich eine Prüfung an der Uni.|Amanhã tenho prova na facul.|Domani ho un esame all'università.|Morgen heb ik een tentamen op de uni.|I morgon har jag tenta på plugget.|I morgen har jeg eksamen på universitetet.|I morgen har jeg eksamen på uni.|Mâine am examen la facultate.|Sutra imam ispit na fakultetu.
A2|Idemo na [klopu]?|Shall we grab some food?|¿Vamos a papear?|On va bouffer ?|Gehen wir was futtern?|Bora comer?|Andiamo a mangiare qualcosa?|Zullen we wat gaan eten?|Ska vi käka?|Skal vi ta oss litt mat?|Skal vi have noget at spise?|Mergem să halim ceva?|Idemo nešto pojesti?
A2|Idemo na [cugu] poslije posla?|Drinks after work?|¿Unas copas después del curro?|On va boire un verre après le taf ?|Gehen wir nach der Arbeit was trinken?|Bora tomar uma depois do trampo?|Andiamo a bere qualcosa dopo il lavoro?|Borrel na het werk?|Ska vi ta en öl efter jobbet?|Skal vi ta en drink etter jobb?|Skal vi have en drink efter arbejde?|Mergem la un pahar după muncă?|Idemo na piće poslije posla?
A2|U subotu je [tulum] kod Ane.|There's a party at Ana's on Saturday.|El sábado hay fiesta en casa de Ana.|Samedi, y a une teuf chez Ana.|Am Samstag steigt 'ne Party bei Ana.|Sábado tem festa na casa da Ana.|Sabato c'è una festa da Ana.|Zaterdag is er een feestje bij Ana.|På lördag är det fest hos Ana.|På lørdag er det fest hos Ana.|Lørdag er der fest hos Ana.|Sâmbătă e petrecere la Ana.|U subotu je zabava kod Ane.
A2|[Brate], di si?|Bro, where are you?|Tío, ¿dónde estás?|Frérot, t'es où ?|Bruder, wo bist du?|Mano, cadê você?|Fra, dove sei?|Bro, waar ben je?|Brorsan, var är du?|Bror, hvor er du?|Bro, hvor er du?|Frate, unde ești?|Prijatelju, gdje si?
A2|Tko je onaj [lik]?|Who's that guy?|¿Quién es ese tío?|C'est qui ce type ?|Wer ist der Typ da?|Quem é aquele cara?|Chi è quel tipo?|Wie is die gast?|Vem är den där snubben?|Hvem er den fyren?|Hvem er den fyr der?|Cine e tipul ăla?|Tko je onaj čovjek?
A2|Ona je njegova [cura].|She's his girlfriend.|Ella es su novia.|C'est sa copine.|Sie ist seine Freundin.|Ela é a namorada dele.|È la sua ragazza.|Zij is zijn vriendin.|Hon är hans tjej.|Hun er dama hans.|Hun er hans kæreste.|Ea e prietena lui.|Ona je njegova djevojka.
A2|Moj [dečko] je iz Splita.|My boyfriend is from Split.|Mi novio es de Split.|Mon copain vient de Split.|Mein Freund ist aus Split.|Meu namorado é de Split.|Il mio ragazzo è di Spalato.|Mijn vriend komt uit Split.|Min kille är från Split.|Kjæresten min er fra Split.|Min kæreste er fra Split.|Iubitul meu e din Split.|Moj mladić je iz Splita.
A2|Moji [starci] nisu doma.|My folks aren't home.|Mis viejos no están en casa.|Mes vieux sont pas là.|Meine Alten sind nicht zu Hause.|Meus coroas não estão em casa.|I miei vecchi non sono a casa.|Mijn ouwelui zijn niet thuis.|Mina föräldrar är inte hemma.|Foreldrene mine er ikke hjemme.|Mine gamle er ikke hjemme.|Ai mei nu-s acasă.|Moji roditelji nisu kod kuće.
A2|[Kužiš]?|Get it?|¿Lo pillas?|Tu captes ?|Kapiert?|Sacou?|Capito?|Snap je?|Fattar du?|Skjønner du?|Fatter du?|Pricepi?|Razumiješ?
A2|[Ne kužim] ništa.|I don't get it at all.|No pillo nada.|J'y capte rien.|Ich check gar nichts.|Não tô sacando nada.|Non ci capisco niente.|Ik snap er niks van.|Jag fattar ingenting.|Jeg skjønner ingenting.|Jeg fatter ingenting.|Nu pricep nimic.|Ništa ne razumijem.
A2|[Može]! Vidimo se u osam.|Sure! See you at eight.|¡Vale! Nos vemos a las ocho.|OK ! On se voit à huit heures.|Geht klar! Bis um acht.|Fechado! Até às oito.|Va bene! Ci vediamo alle otto.|Prima! Tot acht uur.|Visst! Vi ses klockan åtta.|Greit! Vi ses klokka åtte.|Fint! Vi ses klokken otte.|Sigur! Ne vedem la opt.|Dogovoreno! Vidimo se u osam.
A2|[Ajmo]!|Let's go!|¡Vamos!|On y va !|Los geht's!|Bora!|Andiamo!|Kom op, we gaan!|Nu kör vi!|Kom igjen!|Kom så!|Hai!|Idemo!
A2|[Ne da mi se] danas ništa.|I can't be bothered to do anything today.|Hoy no me apetece nada.|J'ai la flemme de tout aujourd'hui.|Ich hab heute auf nichts Bock.|Hoje não tô a fim de nada.|Oggi non ho voglia di fare niente.|Ik heb vandaag nergens zin in.|Jag orkar ingenting i dag.|Jeg gidder ingenting i dag.|Jeg gider ikke noget i dag.|Azi n-am chef de nimic.|Danas mi se ništa ne radi.
A2|[Baš me briga].|I couldn't care less.|Me da igual.|Je m'en fiche.|Ist mir doch egal.|Tô nem aí.|Non me ne frega niente.|Het boeit me echt niet.|Jag skiter fullständigt i det.|Jeg bryr meg ikke.|Jeg er fuldstændig ligeglad.|Nu-mi pasă deloc.|Uopće me nije briga.
A2|[Čujemo se]!|Talk soon!|¡Hablamos!|On s'appelle !|Wir hören uns!|A gente se fala!|Ci sentiamo!|We spreken elkaar!|Hörs!|Snakkes!|Vi snakkes!|Vorbim!|Čujemo se uskoro!
A2|[Javi se] kad stigneš.|Let me know when you get there.|Avísame cuando llegues.|Fais-moi signe quand t'arrives.|Melde dich, wenn du da bist.|Me avisa quando chegar.|Fatti sentire quando arrivi.|Laat even wat horen als je er bent.|Hör av dig när du är framme.|Gi beskjed når du er fremme.|Sig til, når du er fremme.|Dă-mi de știre când ajungi.|Javi mi kad stigneš.
A2|Kako si? – [Sve pet]!|How are you? – All good!|¿Qué tal? – ¡Todo genial!|Ça va ? – Nickel !|Wie geht's? – Alles bestens!|Tudo bem? – Tudo joia!|Come stai? – Benissimo!|Hoe gaat het? – Top!|Hur mår du? – Toppen!|Hvordan går det? – Helt topp!|Hvordan går det? – Helt fint!|Ce faci? – Totul e perfect!|Kako si? – Odlično!
A2|Kako si? – [Onako].|How are you? – So-so.|¿Qué tal? – Ahí vamos.|Ça va ? – Bof.|Wie geht's? – Na ja, geht so.|Tudo bem? – Mais ou menos.|Come stai? – Così così.|Hoe gaat het? – Gaat wel.|Hur mår du? – Sådär.|Hvordan går det? – Sånn passe.|Hvordan går det? – Sådan da.|Ce faci? – Așa și așa.|Kako si? – Tako-tako.
A2|[Evo me]!|Here I am!|¡Aquí estoy!|Me voilà !|Da bin ich!|Cheguei!|Eccomi!|Hier ben ik!|Här är jag!|Her er jeg!|Her er jeg!|Iată-mă!|Tu sam!
A2|[Evo], stižem za pet minuta.|Hang on, I'll be there in five minutes.|Ya voy, llego en cinco minutos.|J'arrive, dans cinq minutes.|Bin gleich da, in fünf Minuten.|Tô chegando, em cinco minutos.|Arrivo, ci sono tra cinque minuti.|Ik kom eraan, over vijf minuten.|Jag kommer, om fem minuter.|Jeg kommer, om fem minutter.|Jeg kommer, om fem minutter.|Vin, ajung în cinci minute.|Dolazim, stižem za pet minuta.
A2|[Gle] ovo!|Look at this!|¡Mira esto!|Regarde ça !|Guck mal!|Olha isso!|Guarda qua!|Moet je dit zien!|Kolla här!|Se her!|Se lige her!|Uite asta!|Pogledaj ovo!
A2|[Opa]! Pazi!|Whoa! Watch out!|¡Epa! ¡Cuidado!|Oups ! Attention !|Hoppla! Pass auf!|Opa! Cuidado!|Ops! Attento!|Oeps! Pas op!|Hoppsan! Akta!|Oi! Pass på!|Hov! Pas på!|Hopa! Atenție!|Oprez! Pazi!
A2|[Jesi lud]?|Are you crazy?|¿Estás loco?|T'es fou ?|Spinnst du?|Tá louco?|Sei matto?|Ben je gek?|Är du galen?|Er du gal?|Er du skør?|Ești nebun?|Jesi li lud?
A2|Koncert je bio [ludilo]!|The concert was insane!|¡El concierto fue una locura!|Le concert, c'était de la folie !|Das Konzert war der Wahnsinn!|O show foi uma loucura!|Il concerto è stato pazzesco!|Het concert was waanzinnig!|Konserten var galet bra!|Konserten var helt sinnssyk!|Koncerten var vanvittig!|Concertul a fost o nebunie!|Koncert je bio nevjerojatan!
A2|Ova pjesma je [bomba]!|This song is the bomb!|¡Esta canción es la bomba!|Cette chanson est une bombe !|Der Song ist der Hammer!|Essa música é demais!|Questa canzone è una bomba!|Dit nummer is geweldig!|Den här låten är grym!|Denne sangen er rå!|Den her sang er vild!|Piesa asta e bombă!|Ova pjesma je izvrsna!
A2|Film je bio [bezveze].|The movie was lame.|La peli fue una chorrada.|Le film était nul.|Der Film war voll öde.|O filme foi sem graça.|Il film era una palla.|De film was saai.|Filmen var tråkig.|Filmen var kjedelig.|Filmen var kedelig.|Filmul a fost plictisitor.|Film je bio loš.
A2|Kakav [gušt]!|What a treat!|¡Qué gustazo!|Quel kif !|Was für ein Genuss!|Que delícia!|Che goduria!|Wat een genot!|Vilken njutning!|For en nytelse!|Sikke en nydelse!|Ce plăcere!|Kakav užitak!
A2|Na moru baš [guštam].|I'm really enjoying myself at the seaside.|En la playa lo estoy disfrutando a tope.|À la mer, je kiffe grave.|Am Meer genieß ich's total.|Na praia eu tô curtindo demais.|Al mare me la sto godendo un sacco.|Aan zee geniet ik echt volop.|Vid havet njuter jag för fullt.|Ved sjøen koser jeg meg skikkelig.|Ved havet nyder jeg det virkelig.|La mare mă simt de minune.|Na moru stvarno uživam.
A2|Idemo na [kavu]?|Want to go for a coffee?|¿Vamos a tomar un café?|On va prendre un café ?|Gehen wir auf einen Kaffee?|Vamos tomar um café?|Andiamo a prendere un caffè?|Zullen we koffie gaan drinken?|Ska vi ta en fika?|Skal vi ta en kaffe?|Skal vi tage en kop kaffe?|Mergem la o cafea?|Hoćemo li na kavu?
A2|[Normalno] da dolazim!|Of course I'm coming!|¡Claro que vengo!|Évidemment que je viens !|Na klar komm ich!|Claro que eu vou!|Certo che vengo!|Natuurlijk kom ik!|Klart jag kommer!|Selvfølgelig kommer jeg!|Selvfølgelig kommer jeg!|Sigur că vin!|Naravno da dolazim!
A2|[Ma nemoj]!|No way! / You don't say!|¡No me digas!|Sans blague !|Ach was!|Não acredito!|Ma dai! / Non mi dire!|Echt niet! / Meen je dat?|Nej, säger du det?|Nei, sier du det?|Nej, siger du det?|Nu zău!|Ne mogu vjerovati!
A2|[Daj], pomozi mi.|Come on, help me.|Venga, ayúdame.|Allez, aide-moi.|Komm schon, hilf mir.|Vai, me ajuda.|Dai, aiutami.|Kom op, help me.|Kom igen, hjälp mig.|Kom igjen, hjelp meg.|Kom nu, hjælp mig.|Hai, ajută-mă.|Hajde, pomozi mi.
A2|[Šuti]!|Shut up!|¡Cállate!|Tais-toi !|Halt die Klappe!|Cala a boca!|Stai zitto!|Hou je mond!|Håll käften!|Hold kjeft!|Hold kæft!|Taci!|Budi tiho!
A2|[Lova] nije problem.|Money's not a problem.|La pasta no es problema.|Le fric, c'est pas un problème.|Die Kohle ist kein Problem.|Grana não é problema.|I soldi non sono un problema.|Geld is geen probleem.|Pengar är inget problem.|Penger er ikke noe problem.|Penge er ikke noget problem.|Banii nu-s o problemă.|Novac nije problem.
A2|Ona je baš [zgodna].|She's really good-looking.|Está muy guapa.|Elle est vraiment jolie.|Sie sieht echt gut aus.|Ela é muito gata.|È davvero carina.|Ze is echt knap.|Hon är riktigt snygg.|Hun er skikkelig pen.|Hun er virkelig lækker.|E foarte drăguță.|Ona je stvarno lijepa.
A2|Ti si [car]!|You're the man!|¡Eres un crack!|T'es le boss !|Du bist der King!|Você é o cara!|Sei un grande!|Jij bent de man!|Du är bäst!|Du er rå!|Du er for vild!|Ești tare!|Ti si najbolji!
A2|Ti si [legenda], brate!|You're a legend, bro!|¡Eres una leyenda, tío!|T'es une légende, frérot !|Du bist 'ne Legende, Bruder!|Você é uma lenda, mano!|Sei una leggenda, fra!|Je bent een legende, bro!|Du är en legend, brorsan!|Du er en legende, bror!|Du er en legende, bro!|Ești o legendă, frate!|Ti si legenda, prijatelju!
A2|Ovo je [top]!|This is top-notch!|¡Esto es top!|C'est top !|Das ist top!|Isso é top!|Questo è il top!|Dit is top!|Det här är toppen!|Dette er helt topp!|Det her er helt i top!|E de top!|Ovo je vrhunsko!
A2|[Živjeli]!|Cheers!|¡Salud!|Santé !|Prost!|Saúde!|Salute!|Proost!|Skål!|Skål!|Skål!|Noroc!|Nazdravlje!
A2|[Drž' se]!|Hang in there!|¡Ánimo!|Courage !|Halt durch!|Força aí!|Tieni duro!|Hou vol!|Håll ut!|Stå på!|Hold ud!|Ține-te tare!|Izdrži!
B1|Nemam ni [kinte] do kraja mjeseca.|I don't have a penny left until the end of the month.|No tengo ni un duro hasta final de mes.|J'ai plus un rond jusqu'à la fin du mois.|Ich hab bis Monatsende keinen Cent mehr.|Tô sem um tostão até o fim do mês.|Non ho un centesimo fino a fine mese.|Ik heb geen cent meer tot het eind van de maand.|Jag har inte ett öre kvar till slutet av månaden.|Jeg har ikke en krone igjen til slutten av måneden.|Jeg har ikke en krone tilbage til slutningen af måneden.|N-am niciun ban până la sfârșitul lunii.|Nemam ni centa do kraja mjeseca.
B1|Za tu [kintu] ne bih ni ustao iz kreveta.|For that kind of money I wouldn't even get out of bed.|Por esa pasta ni me levantaría de la cama.|Pour ce fric, je sortirais même pas du lit.|Für die Kohle würde ich nicht mal aufstehen.|Por essa grana eu nem saía da cama.|Per quei soldi non mi alzerei neanche dal letto.|Voor dat geld kom ik mijn bed niet eens uit.|För de pengarna skulle jag inte ens gå upp ur sängen.|For de pengene ville jeg ikke engang stått opp av senga.|For de penge gad jeg ikke engang stå ud af sengen.|Pentru banii ăia nici nu m-aș da jos din pat.|Za taj novac ne bih ni ustao iz kreveta.
B1|Sutra opet na [šljaku] u sedam.|Back to the grind at seven tomorrow.|Mañana otra vez al curro a las siete.|Demain, retour au taf à sept heures.|Morgen wieder um sieben zur Maloche.|Amanhã de volta pro trampo às sete.|Domani di nuovo al lavoro alle sette.|Morgen om zeven uur weer aan het werk.|I morgon tillbaka till slitet klockan sju.|I morgen er det tilbake på jobb klokka sju.|I morgen tilbage på arbejde klokken syv.|Mâine iar la muncă la șapte.|Sutra opet na posao u sedam.
