1|[Hej], hvordan går det?|Hi, how's it going?
5607|Ikke alle [behøver at læse videre].|Not everyone has to go to university.
5608|Et håndværk [er en sikker vej til velstand].|A trade is a sure path to prosperity.
5609|Håndværksvirksomhederne [kan ikke finde lærlinge].|Craft businesses can't find apprentices.
5610|Livslang læring [bliver en nødvendighed].|Lifelong learning is becoming a necessity.
5611|Viden [bliver hurtigere og hurtigere forældet].|Knowledge becomes outdated faster and faster.
5612|Efteruddannelse [er en investering i din egen fremtid].|Further education is an investment in your own future.
5613|Aftenskolen [tilbyder et bredt udvalg af kurser].|The adult education center offers a wide range of courses.
5614|Onlinekurser [gør det muligt at lære fleksibelt].|Online courses allow flexible learning.
5615|Selvdisciplin [er afgørende, når man læser på fjernstudie].|Self-discipline is crucial in distance learning.
5616|Motivationen [daler med tiden].|Motivation wanes over time.
5617|Man [må tage sig sammen igen og igen].|You have to pull yourself together again and again.
5618|Jeg [har sat mig et konkret mål].|I've set myself a concrete goal.
5619|Små succeser [holder motivationen oppe].|Small successes keep motivation up.
5620|Hvor godt man lærer, [afhænger af metoden].|Learning success depends on the method.
5621|Alle [lærer forskelligt].|Everyone learns differently.
5622|Jeg [lærer bedst visuelt].|I'm a visual learner.
5623|Gentagelse [er læringens moder].|Repetition is the mother of learning.
5624|Spredt repetition [er særligt effektiv].|Spaced repetition is particularly effective.
5625|Det, man har lært, [skal bruges i praksis].|What you've learned has to be applied.
5626|Sprog [lærer man bedst i selve landet].|You learn languages best in the country itself.
5627|At blive kastet ud i sproget [sætter fart på læringen].|Immersion in the language speeds up the learning process.
5628|De første uger [var en ægte udfordring].|The first few weeks were a real challenge.
5629|På et tidspunkt [falder tiøren].|At some point it clicks.
5630|Jeg [har fået en fornemmelse for sproget].|I've developed a feel for the language.
5631|Sprogets finesser [går først op for en med tiden].|The subtleties of the language only become clear over time.
5632|Faste udtryk [siger meget om en kultur].|Idioms reveal a lot about a culture.
5633|Oversat ordret [giver det ingen mening].|Translated literally, that makes no sense.
5634|Det [kan næsten ikke oversættes].|That can hardly be translated.
5635|Ordet [har ikke nogen direkte pendant på engelsk].|The word has no direct equivalent in English.
5636|Tysk [har ry for at være et svært sprog].|German has a reputation as a difficult language.
5637|Kasusserne [giver mange elever hovedbrud].|The cases give many learners a headache.
5638|Ordstillingen [kræver lidt tilvænning].|The word order takes some getting used to.
5639|Verbet [står sidst i ledsætningen].|The verb goes at the end of the subordinate clause.
5640|Sammensatte ord [kan være uendeligt lange].|Compound words can be endlessly long.
5641|De adskillelige verber [er lumske].|Separable verbs are tricky.
5642|Udtalen [er slet ikke så svær].|The pronunciation isn't that hard at all.
5643|Accenten [kan næsten ikke høres længere].|The accent can hardly be heard anymore.
5644|Man [kan slet ikke høre på dig, at du ikke har sproget som modersmål].|You can't tell at all that you're not a native speaker.
5645|Jeg [føler mig efterhånden hjemme i sproget].|I feel at home in the language now.
5646|Et nyt sprog [er som et nyt liv].|A new language is like a new life.
5647|Flersprogethed [er en berigelse].|Multilingualism is an enrichment.
5648|Børn, der vokser op med flere sprog, [har fordele].|Children growing up multilingual have advantages.
5649|Modersmålet [bør holdes ved lige].|The mother tongue should be cultivated.
5650|Anglicismer [sniger sig i stigende grad ind i tysk].|Anglicisms are increasingly finding their way into German.
5651|Sprogpuristerne [er rystede].|The language purists are appalled.
5652|Sproget [er i konstant forandring].|Language is constantly changing.
5653|Kønsneutralt sprog [er et stridsemne].|Gender-inclusive language is a controversial topic.
5654|Retskrivningsreformen [skabte i sin tid oprør].|The spelling reform caused an uproar at the time.
5655|Ungdomssprog [er tit uforståeligt for forældre].|Youth slang is often incomprehensible to parents.
5656|Dialekter [er et stykke hjemstavn].|Dialects are a piece of home.
5657|Mange dialekter [er ved at uddø].|Many dialects are threatened with extinction.
5658|Rigstysk [forstås overalt].|Standard German is understood everywhere.
5659|Læreren [gjorde mig begejstret for sproget].|The teacher got me excited about the language.
5660|En god lærer [kan forandre liv].|A good teacher can change lives.
5661|Forholdet mellem lærer og elev [er afgørende].|The relationship between teacher and student is crucial.
5662|Ros [motiverer mere end kritik].|Praise motivates more than criticism.
5663|Karakterer [siger ikke meget om, hvad man kan].|Grades say little about abilities.
5664|Karakterpresset [tynger mange elever].|The pressure of grades weighs on many students.
5665|Eksamensangst [er meget udbredt].|Exam anxiety is widespread.
5666|Jeg [fik totalt black-out til eksamen].|I had a blackout in the exam.
5667|Jeg [var oppe hele natten].|I stayed up all night.
5668|Jeg [har bare terpet stoffet ind].|I just crammed the material.
5669|Proppe-og-glemme-læring [giver ingenting på lang sigt].|Binge-and-purge learning is useless in the long run.
5670|Efter eksamen [var det hele glemt igen].|After the exam, everything was forgotten again.
5671|Jeg [bestod med nød og næppe].|I passed by the skin of my teeth.
5672|Jeg [blev færdig med udmærkelse].|I graduated with distinction.
5673|Uddannelsen [åbner mange døre].|The degree opens many doors.
5674|Dimissionen [var et rørende øjeblik].|The graduation ceremony was a moving moment.
5675|Studietiden [var den bedste tid i mit liv].|My student years were the best time of my life.
5676|Jeg [lærte meget om mig selv, mens jeg studerede].|I learned a lot about myself during my studies.
5677|Ph.d.-afhandlingen [tog fire år].|The doctoral thesis took four years.
5678|Afhandlingen [fik den højeste karakter].|The thesis was graded summa cum laude.
5679|Ph.d.-afhandlingen [indeholdt plagiat].|The doctoral thesis contained plagiarism.
5680|Han [fik frataget sin doktorgrad].|His doctorate was revoked.
5681|Videnskabeligt arbejde [kræver omhu].|Academic work requires care.
5682|Man [skal angive sine kilder ordentligt].|You have to cite your sources properly.
5683|Litteraturlisten [var længere end selve opgaven].|The bibliography was longer than the thesis itself.
5684|Opgaven [skal leve op til akademiske standarder].|The term paper has to meet academic standards.
5685|Problemformuleringen [er for bred].|The research question is too broad.
5686|Jeg [er nødt til at afgrænse emnet].|I have to narrow down the topic.
5687|Min vejleder [gav mig nogle værdifulde råd].|My supervisor gave me valuable tips.
5688|Skriveblokeringen [lammede mig i ugevis].|Writer's block paralyzed me for weeks.
5689|Endelig [er opgaven afleveret].|The thesis is finally submitted.
5690|[Der faldt en sten fra mit hjerte], da jeg havde bestået.|A weight fell off my shoulders when I passed.
5691|Dannelse [er det, der er tilbage, når man har glemt alt].|Education is what remains when you've forgotten everything.
5692|Vi lærer ikke for skolen, [men for livet].|We learn not for school, but for life.
5693|Det er svært [at lære gamle hunde nye kunster].|You can't teach an old dog new tricks.
5694|Det [modbeviser jeg gerne]: Man kan lære sprog i alle aldre.|I'm happy to disprove that: you can learn languages at any age.
5695|Jeg [kan godt lide at gå i teatret].|I like going to the theater.
5696|Forestillingen [var udsolgt].|The performance was sold out.
5697|Stykket [rørte mig dybt].|The play moved me a lot.
5698|Skuespillerne [var fantastiske].|The actors were terrific.
5699|Vi [har billetter til operaen].|We have tickets for the opera.
5700|Koncerten [var helt vild].|The concert was insane.
5701|Bandet [spillede tre ekstranumre].|The band played three encores.
5702|Jeg [har set sangerinden live].|I saw the singer live.
5703|Udstillingen [kører til og med marts].|The exhibition runs until March.
5704|Museet [har en imponerende samling].|The museum has an impressive collection.
5705|Maleriet [hænger på Louvre].|The painting hangs in the Louvre.
5706|Jeg [forstår mig ikke på moderne kunst].|I don't understand modern art.
5707|Kunst [ligger i beskuerens øje].|Art is in the eye of the beholder.
5708|Jeg [er i gang med en spændende roman].|I'm reading an exciting novel right now.
5709|Jeg [kunne ikke lægge bogen fra mig].|I couldn't put the book down.
5710|Slutningen [skuffede mig].|The ending disappointed me.
5711|Filmen [bygger på en sand historie].|The film is based on a true story.
5712|Bogen [er bedre end filmen].|The book is better than the film.
5713|Filmen [har vundet en Oscar].|The film won an Oscar.
5714|Vi [skal i biografen i aften].|We're going to the cinema tonight.
5715|Filmen [vises med originalsprog og undertekster].|The film is showing in the original with subtitles.
5716|Jeg [har spillet klaver, siden jeg var barn].|I've played the piano since I was a child.
5717|Jeg [synger i kor].|I sing in a choir.
5718|Jeg [maler i min fritid].|I paint in my free time.
5719|Jeg [har været på keramikkursus].|I took a pottery course.
5720|Jeg [er vild med at fotografere].|I'm passionate about photography.
5721|Festivalen [finder sted hver sommer].|The festival takes place every summer.
5722|Karneval [bliver fejret stort i Rhinlandet].|Carnival is celebrated in a big way in the Rhineland.
5723|Oktoberfesten [tiltrækker millioner af besøgende].|Oktoberfest attracts millions of visitors.
5724|Vi [skal på julemarked].|We're going to the Christmas market.
5725|Til påske [leder børnene efter æg].|At Easter the children look for eggs.
5726|Den tradition [er meget gammel].|This tradition is very old.
5727|Byen [har et livligt kulturliv].|The city has a lively cultural scene.
5728|Arkitekturen [er imponerende].|The architecture is impressive.
5729|Domkirken [blev bygget i middelalderen].|The cathedral was built in the Middle Ages.
5730|Jeg [hører helst jazz].|I like listening to jazz best.
5731|Sangen [vil ikke gå ud af mit hoved].|The song won't leave my head.
5732|Det [er en rigtig øreorm].|That's a real earworm.
5733|Sangen [minder mig om min ungdom].|The song reminds me of my youth.
5734|Musik [forbinder mennesker].|Music connects people.
5735|Kultur [er mere end underholdning].|Culture is more than entertainment.
5736|Jeg [har et teaterabonnement].|I have a theater subscription.
5737|Anmeldelserne [var overvældende].|The reviews were overwhelming.
5738|Forfatteren [læser op af sin nye bog].|The author is reading from his new book.
5739|Jeg [har et signeret eksemplar].|I have a signed copy.
5740|Biblioteket [er mit yndlingssted].|The library is my favorite place.
5741|Jeg [låner bøger på biblioteket].|I borrow books from the library.
5742|Jeg [er stor fan af krimier].|I'm a big fan of crime novels.
5743|Iscenesættelsen [var dristig og provokerende].|The staging was daring and provocative.
5744|Stykket [fik en moderne fortolkning].|The play was given a modern interpretation.
5745|Instruktøren [har støvet klassikeren af].|The director breathed new life into the classic.
