1|[Hallo], wie geht's?|Hi, how's it going?
4677|Man [sollte nicht auf verdächtige Links klicken].|You shouldn't click on suspicious links.
4678|Künstliche Intelligenz [wirft ethische Fragen auf].|Artificial intelligence raises ethical questions.
4679|Die Technologie [ist Fluch und Segen zugleich].|The technology is a blessing and a curse at the same time.
4680|Die Folgen [sind noch nicht absehbar].|The consequences can't be foreseen yet.
4681|Viele Arbeitsplätze [könnten wegfallen].|Many jobs could disappear.
4682|Die Regulierung [hinkt der Entwicklung hinterher].|Regulation lags behind development.
4683|Die Technik [ist der Gesetzgebung immer einen Schritt voraus].|Technology is always one step ahead of legislation.
4684|Deepfakes [lassen sich kaum noch erkennen].|Deepfakes can hardly be recognized anymore.
4685|Man [kann seinen Augen nicht mehr trauen].|You can no longer trust your own eyes.
4686|Die Medienkompetenz [muss früh gefördert werden].|Media literacy must be promoted early on.
4687|Kinder [wachsen als Digital Natives auf].|Children grow up as digital natives.
4688|Die Eltern [sind oft überfordert].|Parents are often overwhelmed.
4689|Die Bildschirmzeit der Kinder [sollte begrenzt werden].|Children's screen time should be limited.
4690|Cybermobbing [hat verheerende Folgen].|Cyberbullying has devastating consequences.
4691|Die Anonymität im Netz [senkt die Hemmschwelle].|Anonymity online lowers inhibitions.
4692|Im Netz [herrscht oft ein rauer Ton].|The tone online is often harsh.
4693|Der Shitstorm [brach über ihn herein].|The online storm of outrage broke over him.
4694|Sie [wurde öffentlich an den Pranger gestellt].|She was publicly pilloried.
4695|Die Cancel Culture [wird kontrovers diskutiert].|Cancel culture is debated controversially.
4696|Das Netz [vergisst nichts].|The internet never forgets.
4697|Jeder [ist heute ein potenzieller Sender].|Everyone today is a potential broadcaster.
4698|Influencer [prägen das Konsumverhalten junger Menschen].|Influencers shape young people's consumer behavior.
4699|Schleichwerbung [muss gekennzeichnet werden].|Hidden advertising must be labeled.
4700|Die Selbstdarstellung im Netz [erzeugt Druck].|Self-presentation online creates pressure.
4701|Man [vergleicht sich ständig mit anderen].|People constantly compare themselves with others.
4702|Das [wirkt sich negativ auf das Selbstwertgefühl aus].|That has a negative effect on self-esteem.
4703|Die Angst, etwas zu verpassen, [ist weit verbreitet].|The fear of missing out is widespread.
4704|Die ständige Erreichbarkeit [ist eine Belastung].|Constant availability is a burden.
4705|Das Smartphone [ist zur Verlängerung unseres Körpers geworden].|The smartphone has become an extension of our body.
4706|Wir [scrollen gedankenlos durch den Feed].|We scroll mindlessly through the feed.
4707|Die Apps [sind darauf ausgelegt, süchtig zu machen].|The apps are designed to be addictive.
4708|Die Aufmerksamkeitsspanne [wird immer kürzer].|Attention spans are getting shorter and shorter.
4709|Ich [versuche, bewusster mit Medien umzugehen].|I'm trying to use media more consciously.
4710|Ich [habe die Benachrichtigungen ausgeschaltet].|I've turned off notifications.
4711|Ich [lege das Handy abends bewusst weg].|I deliberately put my phone away in the evening.
4712|Digital Detox [liegt im Trend].|Digital detox is trendy.
4713|Die Digitalisierung [bietet enorme Chancen].|Digitalization offers enormous opportunities.
4714|Die Verwaltung [hinkt bei der Digitalisierung hinterher].|The public administration is lagging behind in digitalization.
4715|Viele Behördengänge [sind noch nicht online möglich].|Many official procedures can't yet be done online.
4716|Das Faxgerät [ist in vielen Ämtern noch im Einsatz].|The fax machine is still in use in many offices.
4717|Die digitale Infrastruktur [muss ausgebaut werden].|The digital infrastructure must be expanded.
4718|Die digitale Kluft [schließt ältere Menschen aus].|The digital divide excludes older people.
4719|Nicht jeder [hat Zugang zum Internet].|Not everyone has access to the internet.
4720|Die Tech-Konzerne [haben eine enorme Macht].|The tech giants have enormous power.
4721|Die Marktmacht der Plattformen [muss begrenzt werden].|The market power of the platforms must be limited.
4722|Die Plattformen [müssen Verantwortung für Inhalte übernehmen].|Platforms must take responsibility for content.
4723|Die Moderation von Inhalten [ist eine Gratwanderung].|Content moderation is a balancing act.
4724|Zwischen Meinungsfreiheit und Hassrede [ist die Grenze schmal].|The line between free speech and hate speech is narrow.
4725|Die Innovation [darf nicht abgewürgt werden].|Innovation mustn't be stifled.
4726|Start-ups [sind der Motor der Innovation].|Start-ups are the engine of innovation.
4727|Europa [muss technologisch aufholen].|Europe must catch up technologically.
4728|Die Abhängigkeit von ausländischen Anbietern [ist ein Risiko].|Dependence on foreign providers is a risk.
4729|Digitale Souveränität [wird zum politischen Ziel].|Digital sovereignty is becoming a political goal.
4730|Die Cloud [ist aus dem Alltag nicht mehr wegzudenken].|The cloud has become indispensable in everyday life.
4731|Die Rechenzentren [verbrauchen enorm viel Strom].|Data centers consume an enormous amount of electricity.
4732|Das Internet [hat einen beträchtlichen ökologischen Fußabdruck].|The internet has a considerable ecological footprint.
4733|Der Elektroschrott [türmt sich].|Electronic waste is piling up.
4734|Das Recht auf Reparatur [soll gestärkt werden].|The right to repair is to be strengthened.
4735|Die Technik [soll dem Menschen dienen, nicht umgekehrt].|Technology should serve people, not the other way round.
4736|Wir [dürfen uns nicht von der Technik beherrschen lassen].|We mustn't let ourselves be ruled by technology.
4737|Der Mensch [muss im Mittelpunkt stehen].|People must be at the center.
4738|Die Entwicklung [ist nicht mehr umkehrbar].|The development can no longer be reversed.
4739|Wir [stehen erst am Anfang].|We're only at the beginning.
4740|Die Zukunft [ist digital].|The future is digital.
4741|Das Buch [wird trotzdem nicht aussterben].|The book won't die out anyway.
4742|Das gedruckte Wort [hat nach wie vor seinen Reiz].|The printed word still has its appeal.
4743|Ich [ziehe ein echtes Buch dem E-Reader vor].|I prefer a real book to an e-reader.
4744|Das Radio [erlebt dank Podcasts eine Renaissance].|Radio is having a renaissance thanks to podcasts.
4745|Die Kinos [kämpfen gegen die Streamingdienste].|Cinemas are fighting the streaming services.
4746|Das gemeinsame Fernsehen am Abend [ist fast ausgestorben].|Watching TV together in the evening has almost died out.
4747|Jeder [schaut, was er will, wann er will].|Everyone watches what they want, when they want.
4748|Die Fülle an Angeboten [ist überwältigend].|The abundance of choice is overwhelming.
4749|Man [verbringt mehr Zeit mit Suchen als mit Schauen].|You spend more time searching than watching.
4750|Die Produktionen [werden immer aufwendiger].|The productions are getting more and more elaborate.
4751|Die Serie [ist ein Kassenschlager].|The series is a box-office hit.
4752|Die Kritiken [waren durchwachsen].|The reviews were mixed.
4753|Der Film [hat einen Nerv getroffen].|The film struck a nerve.
4754|Die Doku [hat eine breite Debatte ausgelöst].|The documentary sparked a broad debate.
4755|Die Reportage [deckt Missstände auf].|The report uncovers abuses.
4756|Investigativer Journalismus [ist aufwendig und teuer].|Investigative journalism is time-consuming and expensive.
4757|Die Recherchen [dauerten über ein Jahr].|The research took over a year.
4758|Die Enthüllungen [schlugen hohe Wellen].|The revelations caused quite a stir.
4759|Der Whistleblower [riskierte seine Karriere].|The whistleblower risked his career.
4760|Quellenschutz [ist für Journalisten unverzichtbar].|Source protection is indispensable for journalists.
4761|Die Zeitung [hat eine Gegendarstellung gedruckt].|The newspaper printed a correction.
4762|Die Redaktion [hat sich für den Fehler entschuldigt].|The editorial team apologized for the mistake.
4763|Die Glaubwürdigkeit [steht auf dem Spiel].|Credibility is at stake.
4764|Vertrauen [ist schnell verspielt].|Trust is quickly lost.
4765|Die Medien [tragen eine große Verantwortung].|The media bear a great responsibility.
4766|Man [muss zwischen Bericht und Kommentar unterscheiden].|You have to distinguish between reporting and commentary.
4767|Der Kommentar [gibt die Meinung des Autors wieder].|The commentary reflects the author's opinion.
4768|Der Leitartikel [sorgte für Diskussionen].|The editorial caused discussions.
4769|Die Leserbriefe [waren überwiegend kritisch].|The letters to the editor were mostly critical.
4770|Die Kommentarspalte [ist ein Sammelbecken für Hass].|The comments section is a breeding ground for hate.
4771|Die Kommentarfunktion [wurde abgeschaltet].|The comments function was switched off.
4772|Die Debattenkultur [hat gelitten].|The culture of debate has suffered.
4773|Differenzierte Stimmen [gehen im Lärm unter].|Nuanced voices get lost in the noise.
4774|Die lautesten Stimmen [sind nicht immer die klügsten].|The loudest voices aren't always the wisest.
4775|Wir [brauchen mehr Sachlichkeit].|We need more objectivity.
4776|Man [sollte erst nachdenken, dann posten].|You should think first, then post.
4777|Ein Tweet [kann eine Karriere beenden].|One tweet can end a career.
4778|Die Kommunikation [hat sich grundlegend verändert].|Communication has changed fundamentally.
4779|Wir [schreiben mehr, als wir telefonieren].|We write more than we call.
4780|Sprachnachrichten [spalten die Nation].|Voice messages divide the nation.
4781|Emojis [ersetzen oft ganze Sätze].|Emojis often replace whole sentences.
4782|Missverständnisse [sind im Chat vorprogrammiert].|Misunderstandings are inevitable in chats.
4783|Der Ton [geht im Schriftlichen oft verloren].|Tone often gets lost in writing.
4784|Ein persönliches Gespräch [ist durch nichts zu ersetzen].|A personal conversation can't be replaced by anything.
4785|Der Klimawandel [ist längst spürbar].|Climate change is already noticeable.
4786|Die Sommer [werden immer heißer].|Summers are getting hotter and hotter.
4787|Es [hat seit Wochen nicht geregnet].|It hasn't rained for weeks.
4788|Die Felder [sind völlig ausgetrocknet].|The fields are completely dried out.
4789|Die Waldbrandgefahr [ist sehr hoch].|The risk of forest fires is very high.
4790|Das Hochwasser [hat ganze Dörfer überflutet].|The flood inundated entire villages.
4791|Extremwetter [nimmt zu].|Extreme weather is increasing.
4792|Die Gletscher [schmelzen].|The glaciers are melting.
4793|Der Meeresspiegel [steigt].|The sea level is rising.
4794|Wir [müssen den CO2-Ausstoß reduzieren].|We have to reduce CO2 emissions.
4795|Ich [versuche, umweltbewusster zu leben].|I'm trying to live more environmentally consciously.
4796|Ich [fahre so oft wie möglich mit dem Rad].|I cycle as often as possible.
4797|Ich [nutze die öffentlichen Verkehrsmittel].|I use public transport.
4798|Ich [habe mein Auto verkauft].|I sold my car.
4799|Ich [esse weniger Fleisch] der Umwelt zuliebe.|I eat less meat for the sake of the environment.
4800|Wir [beziehen Ökostrom].|We get green electricity.
4801|Wir [haben Solarzellen auf dem Dach].|We have solar panels on the roof.
4802|Plastik [landet oft im Meer].|Plastic often ends up in the sea.
4803|Ich [vermeide Einwegplastik].|I avoid single-use plastic.
4804|Ich [nehme meinen eigenen Becher mit].|I bring my own cup.
4805|Mülltrennung [ist in Deutschland Pflicht].|Separating waste is compulsory in Germany.
4806|Das Pfandsystem [funktioniert gut].|The deposit system works well.
4807|Recycling [allein reicht nicht].|Recycling alone isn't enough.
4808|Die Luft in der Stadt [ist schlecht].|The air in the city is bad.
4809|Es [gibt eine Umweltzone].|There's a low-emission zone.
4810|Die Bienen [sind vom Aussterben bedroht].|Bees are threatened with extinction.
4811|Viele Arten [sterben aus].|Many species are dying out.
4812|Der Wald [ist krank].|The forest is sick.
4813|Wir [haben Bäume gepflanzt].|We planted trees.
4814|Ich [kaufe Obst und Gemüse aus der Region].|I buy fruit and vegetables from the region.
4815|Bio-Produkte [sind teurer, aber besser für die Umwelt].|Organic products are more expensive but better for the environment.
4816|Die Umwelt [geht uns alle an].|The environment concerns us all.
4817|Jeder [kann etwas beitragen].|Everyone can contribute something.
4818|Die Jugend [demonstriert für mehr Klimaschutz].|Young people are demonstrating for more climate protection.
4819|Die Energiewende [kostet viel Geld].|The energy transition costs a lot of money.
4820|Windräder [sind nicht überall beliebt].|Wind turbines aren't popular everywhere.
4821|Wir [sparen Energie, wo wir können].|We save energy wherever we can.
4822|Ich [drehe die Heizung runter].|I turn the heating down.
4823|Ich [dusche kürzer].|I take shorter showers.
4824|Elektroautos [werden immer beliebter].|Electric cars are becoming more and more popular.
