1|[Oi], tudo bem?|Hi, how's it going?
4695|A cultura do cancelamento [é um tema polêmico].|Cancel culture is debated controversially.
4696|A internet [não esquece nada].|The internet never forgets.
4697|Hoje em dia, todo mundo [é um potencial produtor de conteúdo].|Everyone today is a potential broadcaster.
4698|Os influenciadores [moldam os hábitos de consumo dos jovens].|Influencers shape young people's consumer behavior.
4699|A publicidade disfarçada [precisa ser identificada].|Hidden advertising must be labeled.
4700|A autoexposição na internet [gera pressão].|Self-presentation online creates pressure.
4701|A gente [vive se comparando com os outros].|People constantly compare themselves with others.
4702|Isso [afeta negativamente a autoestima].|That has a negative effect on self-esteem.
4703|O medo de ficar de fora [é muito comum].|The fear of missing out is widespread.
4704|Estar sempre disponível [é um fardo].|Constant availability is a burden.
4705|O smartphone [virou uma extensão do nosso corpo].|The smartphone has become an extension of our body.
4706|A gente [rola o feed sem pensar].|We scroll mindlessly through the feed.
4707|Os aplicativos [são feitos para viciar].|The apps are designed to be addictive.
4708|A capacidade de concentração [está cada vez menor].|Attention spans are getting shorter and shorter.
4709|Eu [estou tentando usar as mídias de forma mais consciente].|I'm trying to use media more consciously.
4710|Eu [desativei as notificações].|I've turned off notifications.
4711|À noite, eu [deixo o celular de lado de propósito].|I deliberately put my phone away in the evening.
4712|O detox digital [está na moda].|Digital detox is trendy.
4713|A digitalização [oferece enormes oportunidades].|Digitalization offers enormous opportunities.
4714|A administração pública [está atrasada na digitalização].|The public administration is lagging behind in digitalization.
4715|Muitos serviços públicos [ainda não podem ser feitos pela internet].|Many official procedures can't yet be done online.
4716|O fax [ainda é usado em muitas repartições].|The fax machine is still in use in many offices.
4717|A infraestrutura digital [precisa ser ampliada].|The digital infrastructure must be expanded.
4718|A exclusão digital [deixa os idosos de fora].|The digital divide excludes older people.
4719|Nem todo mundo [tem acesso à internet].|Not everyone has access to the internet.
4720|As big techs [têm um poder enorme].|The tech giants have enormous power.
4721|O poder de mercado das plataformas [precisa ser limitado].|The market power of the platforms must be limited.
4722|As plataformas [precisam se responsabilizar pelo conteúdo].|Platforms must take responsibility for content.
4723|A moderação de conteúdo [é um jogo de equilíbrio delicado].|Content moderation is a balancing act.
4724|Entre liberdade de expressão e discurso de ódio, [a linha é tênue].|The line between free speech and hate speech is narrow.
4725|A inovação [não pode ser sufocada].|Innovation mustn't be stifled.
4726|As startups [são o motor da inovação].|Start-ups are the engine of innovation.
4727|A Europa [precisa recuperar o atraso tecnológico].|Europe must catch up technologically.
4728|A dependência de fornecedores estrangeiros [é um risco].|Dependence on foreign providers is a risk.
4729|A soberania digital [está virando um objetivo político].|Digital sovereignty is becoming a political goal.
4730|A nuvem [já se tornou indispensável no dia a dia].|The cloud has become indispensable in everyday life.
4731|Os data centers [consomem uma quantidade enorme de energia].|Data centers consume an enormous amount of electricity.
4732|A internet [tem uma pegada ecológica considerável].|The internet has a considerable ecological footprint.
4733|O lixo eletrônico [está se acumulando].|Electronic waste is piling up.
4734|O direito ao conserto [deve ser fortalecido].|The right to repair is to be strengthened.
4735|A tecnologia [deve servir às pessoas, e não o contrário].|Technology should serve people, not the other way round.
4736|Nós [não podemos nos deixar dominar pela tecnologia].|We mustn't let ourselves be ruled by technology.
4737|O ser humano [precisa estar no centro].|People must be at the center.
4738|Esse processo [não tem mais volta].|The development can no longer be reversed.
4739|Nós [estamos só no começo].|We're only at the beginning.
4740|O futuro [é digital].|The future is digital.
4741|Mesmo assim, o livro [não vai desaparecer].|The book won't die out anyway.
4742|A palavra impressa [continua tendo seu charme].|The printed word still has its appeal.
4743|Eu [prefiro um livro de verdade a um leitor digital].|I prefer a real book to an e-reader.
4744|O rádio [está vivendo um renascimento graças aos podcasts].|Radio is having a renaissance thanks to podcasts.
4745|Os cinemas [estão brigando com os serviços de streaming].|Cinemas are fighting the streaming services.
4746|Ver TV em família à noite [quase não existe mais].|Watching TV together in the evening has almost died out.
4747|Cada um [assiste o que quer, quando quer].|Everyone watches what they want, when they want.
4748|A quantidade de opções [é esmagadora].|The abundance of choice is overwhelming.
4749|A gente [passa mais tempo procurando do que assistindo].|You spend more time searching than watching.
4750|As produções [estão cada vez mais caras e elaboradas].|The productions are getting more and more elaborate.
4751|A série [é um sucesso de audiência].|The series is a box-office hit.
4752|As críticas [foram mistas].|The reviews were mixed.
4753|O filme [tocou num ponto sensível].|The film struck a nerve.
4754|O documentário [provocou um amplo debate].|The documentary sparked a broad debate.
4755|A reportagem [denuncia irregularidades].|The report uncovers abuses.
4756|O jornalismo investigativo [é trabalhoso e caro].|Investigative journalism is time-consuming and expensive.
4757|A apuração [levou mais de um ano].|The research took over a year.
4758|As revelações [causaram grande repercussão].|The revelations caused quite a stir.
4759|O denunciante [arriscou a própria carreira].|The whistleblower risked his career.
4760|O sigilo da fonte [é indispensável para os jornalistas].|Source protection is indispensable for journalists.
4761|O jornal [publicou um direito de resposta].|The newspaper printed a correction.
4762|A redação [pediu desculpas pelo erro].|The editorial team apologized for the mistake.
4763|A credibilidade [está em jogo].|Credibility is at stake.
4764|A confiança [se perde rápido].|Trust is quickly lost.
4765|A mídia [tem uma grande responsabilidade].|The media bear a great responsibility.
4766|É preciso [distinguir entre notícia e opinião].|You have to distinguish between reporting and commentary.
4767|A coluna de opinião [reflete a visão do autor].|The commentary reflects the author's opinion.
4768|O editorial [gerou discussões].|The editorial caused discussions.
4769|As cartas dos leitores [foram em sua maioria críticas].|The letters to the editor were mostly critical.
4770|A seção de comentários [é um poço de ódio].|The comments section is a breeding ground for hate.
4771|Os comentários [foram desativados].|The comments function was switched off.
4772|A cultura do debate [saiu prejudicada].|The culture of debate has suffered.
4773|As vozes ponderadas [se perdem no barulho].|Nuanced voices get lost in the noise.
4774|As vozes mais altas [nem sempre são as mais sensatas].|The loudest voices aren't always the wisest.
4775|Nós [precisamos de mais objetividade].|We need more objectivity.
4776|A gente [deveria pensar primeiro e postar depois].|You should think first, then post.
4777|Um tweet [pode acabar com uma carreira].|One tweet can end a career.
4778|A comunicação [mudou radicalmente].|Communication has changed fundamentally.
4779|A gente [escreve mais do que liga].|We write more than we call.
4780|Os áudios [dividem opiniões].|Voice messages divide the nation.
4781|Os emojis [muitas vezes substituem frases inteiras].|Emojis often replace whole sentences.
4782|No chat, [os mal-entendidos são inevitáveis].|Misunderstandings are inevitable in chats.
4783|O tom [muitas vezes se perde na escrita].|Tone often gets lost in writing.
4784|Uma conversa pessoal [não pode ser substituída por nada].|A personal conversation can't be replaced by anything.
4785|As mudanças climáticas [já são perceptíveis há tempos].|Climate change is already noticeable.
4786|Os verões [estão cada vez mais quentes].|Summers are getting hotter and hotter.
4787|[Não chove há semanas].|It hasn't rained for weeks.
4788|As plantações [estão completamente secas].|The fields are completely dried out.
4789|O risco de incêndios florestais [está muito alto].|The risk of forest fires is very high.
4790|A enchente [inundou vilarejos inteiros].|The flood inundated entire villages.
4791|Os eventos climáticos extremos [estão aumentando].|Extreme weather is increasing.
4792|As geleiras [estão derretendo].|The glaciers are melting.
4793|O nível do mar [está subindo].|The sea level is rising.
4794|Nós [precisamos reduzir as emissões de CO2].|We have to reduce CO2 emissions.
4795|Eu [estou tentando viver de forma mais sustentável].|I'm trying to live more environmentally consciously.
4796|Eu [ando de bicicleta sempre que posso].|I cycle as often as possible.
4797|Eu [uso o transporte público].|I use public transport.
4798|Eu [vendi meu carro].|I sold my car.
4799|Eu [como menos carne] pelo meio ambiente.|I eat less meat for the sake of the environment.
4800|Nós [usamos energia renovável].|We get green electricity.
4801|A gente [tem placas solares no telhado].|We have solar panels on the roof.
4802|O plástico [muitas vezes vai parar no mar].|Plastic often ends up in the sea.
4803|Eu [evito plástico descartável].|I avoid single-use plastic.
