1|[Hoi], hoe gaat het?|Hi, how's it going?
4640|Het medialandschap [is volop in beweging].|The media landscape is undergoing upheaval.
4641|Traditionele kranten [vechten om te overleven].|Traditional newspapers are fighting for survival.
4642|De oplages [dalen al jaren].|Circulation has been falling for years.
4643|Kwaliteitsjournalistiek [heeft zijn prijs].|Quality journalism comes at a price.
4644|De onafhankelijkheid van de pers [is een groot goed].|The independence of the press is a precious asset.
4645|Persvrijheid [is een pijler van de democratie].|Freedom of the press is a cornerstone of democracy.
4646|Journalisten [worden steeds vaker bedreigd].|Journalists are increasingly being threatened.
4647|De media [worden gezien als de vierde macht].|The media are considered the fourth estate.
4648|De publieke omroep [ligt onder vuur].|Public broadcasting is under fire.
4649|De omroepbijdrage [is omstreden].|The broadcasting fee is controversial.
4650|De berichtgeving [was eenzijdig].|The coverage was one-sided.
4651|De media [hebben het onderwerp opgeblazen].|The media hyped up the issue.
4652|Het onderwerp [werd door de media uitgemolken].|The issue was exploited by the media.
4653|De roddelpers [leeft van schandalen].|The tabloid press lives off scandals.
4654|De grens tussen informatie en entertainment [vervaagt].|The line between information and entertainment is blurring.
4655|Desinformatie [verspreidt zich razendsnel].|Disinformation spreads incredibly fast.
4656|Nepnieuws [ondermijnt het vertrouwen].|Fake news undermines trust.
4657|Factchecks [zijn belangrijker dan ooit].|Fact checks are more important than ever.
4658|De algoritmes [bepalen wat we zien].|Algorithms determine what we see.
4659|We [leven in filterbubbels].|We live in filter bubbles.
4660|Echokamers [versterken bestaande meningen].|Echo chambers reinforce existing opinions.
4661|Sociale media [wakkeren de polarisatie aan].|Social media fuel polarization.
4662|Verontwaardiging [levert bereik op].|Outrage generates reach.
4663|Aandacht [is de nieuwe valuta].|Attention is the new currency.
4664|Platforms [verdienen aan onze gegevens].|Platforms earn money from our data.
4665|Als het product gratis is, [ben jij het product].|If the product is free, you are the product.
4666|Privacybescherming [wordt vaak verwaarloosd].|Data protection is often neglected.
4667|We [geven te makkelijk persoonlijke gegevens prijs].|We carelessly give away personal data.
4668|Privacy [wordt in het digitale tijdperk bedreigd].|Privacy is under threat in the digital age.
4669|De AVG [zorgt voor meer transparantie].|The GDPR ensures more transparency.
4670|De glazen burger [is allang werkelijkheid].|The transparent citizen has long been a reality.
4671|Toezicht [wordt vaak met veiligheid gerechtvaardigd].|Surveillance is often justified by security.
4672|Cybercriminaliteit [neemt dramatisch toe].|Cybercrime is increasing dramatically.
4673|Het bedrijf [werd slachtoffer van een hackersaanval].|The company fell victim to a hacker attack.
4674|De gegevens [werden versleuteld en er werd losgeld geëist].|The data was encrypted and a ransom demanded.
4675|IT-beveiliging [moet de hoogste prioriteit hebben].|IT security must have top priority.
4676|Phishingmails [worden steeds geraffineerder].|Phishing emails are getting more and more sophisticated.
4677|Je [moet niet op verdachte links klikken].|You shouldn't click on suspicious links.
4678|Kunstmatige intelligentie [roept ethische vragen op].|Artificial intelligence raises ethical questions.
4679|De technologie [is tegelijk een zegen en een vloek].|The technology is a blessing and a curse at the same time.
4680|De gevolgen [zijn nog niet te overzien].|The consequences can't be foreseen yet.
4681|Veel banen [zouden kunnen verdwijnen].|Many jobs could disappear.
4682|De regelgeving [loopt achter de ontwikkelingen aan].|Regulation lags behind development.
4683|De techniek [is de wetgeving altijd een stap voor].|Technology is always one step ahead of legislation.
4684|Deepfakes [zijn bijna niet meer te herkennen].|Deepfakes can hardly be recognized anymore.
4685|Je [kunt je eigen ogen niet meer geloven].|You can no longer trust your own eyes.
4686|Mediawijsheid [moet al vroeg worden gestimuleerd].|Media literacy must be promoted early on.
4687|Kinderen [groeien op als digital natives].|Children grow up as digital natives.
4688|Ouders [weten het vaak niet meer].|Parents are often overwhelmed.
4689|De schermtijd van kinderen [moet beperkt worden].|Children's screen time should be limited.
4690|Cyberpesten [heeft verwoestende gevolgen].|Cyberbullying has devastating consequences.
4691|De anonimiteit op internet [verlaagt de drempel].|Anonymity online lowers inhibitions.
4692|Online [is de toon vaak grof].|The tone online is often harsh.
4693|Er [barstte een shitstorm over hem los].|The online storm of outrage broke over him.
4694|Ze [werd publiekelijk aan de schandpaal genageld].|She was publicly pilloried.
4695|Over cancelcultuur [wordt fel gediscussieerd].|Cancel culture is debated controversially.
4696|Het internet [vergeet niets].|The internet never forgets.
4697|Iedereen [is tegenwoordig een potentiële zender].|Everyone today is a potential broadcaster.
4698|Influencers [bepalen het koopgedrag van jongeren].|Influencers shape young people's consumer behavior.
4699|Verborgen reclame [moet worden aangegeven].|Hidden advertising must be labeled.
4700|De zelfpresentatie op sociale media [zorgt voor druk].|Self-presentation online creates pressure.
4701|Mensen [vergelijken zichzelf voortdurend met anderen].|People constantly compare themselves with others.
4702|Dat [heeft een negatief effect op het zelfbeeld].|That has a negative effect on self-esteem.
4703|De angst om iets te missen [is wijdverbreid].|The fear of missing out is widespread.
4704|Altijd bereikbaar zijn [is een belasting].|Constant availability is a burden.
4705|De smartphone [is een verlengstuk van ons lichaam geworden].|The smartphone has become an extension of our body.
4706|We [scrollen gedachteloos door de feed].|We scroll mindlessly through the feed.
4707|De apps [zijn ontworpen om verslavend te zijn].|The apps are designed to be addictive.
4708|De aandachtsspanne [wordt steeds korter].|Attention spans are getting shorter and shorter.
4709|Ik [probeer bewuster met media om te gaan].|I'm trying to use media more consciously.
4710|Ik [heb de meldingen uitgezet].|I've turned off notifications.
4711|Ik [leg 's avonds bewust mijn telefoon weg].|I deliberately put my phone away in the evening.
4712|Digital detox [is populair].|Digital detox is trendy.
4713|De digitalisering [biedt enorme kansen].|Digitalization offers enormous opportunities.
4714|De overheid [loopt achter met digitaliseren].|The public administration is lagging behind in digitalization.
4715|Veel zaken met de overheid [kun je nog niet online regelen].|Many official procedures can't yet be done online.
4716|Het faxapparaat [wordt op veel kantoren nog gebruikt].|The fax machine is still in use in many offices.
4717|De digitale infrastructuur [moet worden uitgebreid].|The digital infrastructure must be expanded.
4718|De digitale kloof [sluit ouderen buiten].|The digital divide excludes older people.
4719|Niet iedereen [heeft toegang tot internet].|Not everyone has access to the internet.
4720|De techgiganten [hebben enorm veel macht].|The tech giants have enormous power.
4721|De marktmacht van de platforms [moet worden beperkt].|The market power of the platforms must be limited.
4722|De platforms [moeten verantwoordelijkheid nemen voor de inhoud].|Platforms must take responsibility for content.
4723|Contentmoderatie [is een evenwichtsoefening].|Content moderation is a balancing act.
4724|Tussen vrijheid van meningsuiting en haatzaaien [is de grens dun].|The line between free speech and hate speech is narrow.
4725|Innovatie [mag niet de kop in worden gedrukt].|Innovation mustn't be stifled.
4726|Start-ups [zijn de motor van innovatie].|Start-ups are the engine of innovation.
4727|Europa [moet technologisch een inhaalslag maken].|Europe must catch up technologically.
4728|De afhankelijkheid van buitenlandse aanbieders [is een risico].|Dependence on foreign providers is a risk.
4729|Digitale soevereiniteit [wordt een politiek doel].|Digital sovereignty is becoming a political goal.
4730|De cloud [is niet meer weg te denken uit het dagelijks leven].|The cloud has become indispensable in everyday life.
4731|Datacenters [verbruiken enorm veel stroom].|Data centers consume an enormous amount of electricity.
4732|Het internet [heeft een aanzienlijke ecologische voetafdruk].|The internet has a considerable ecological footprint.
4733|Het elektronisch afval [stapelt zich op].|Electronic waste is piling up.
4734|Het recht op reparatie [moet worden versterkt].|The right to repair is to be strengthened.
4735|De techniek [moet de mens dienen, niet andersom].|Technology should serve people, not the other way round.
4736|We [mogen ons niet door de techniek laten beheersen].|We mustn't let ourselves be ruled by technology.
4737|De mens [moet centraal staan].|People must be at the center.
4738|De ontwikkeling [is niet meer terug te draaien].|The development can no longer be reversed.
4739|We [staan pas aan het begin].|We're only at the beginning.
4740|De toekomst [is digitaal].|The future is digital.
4741|Het boek [zal toch niet uitsterven].|The book won't die out anyway.
4742|Het gedrukte woord [heeft nog altijd zijn charme].|The printed word still has its appeal.
4743|Ik [heb liever een echt boek dan een e-reader].|I prefer a real book to an e-reader.
4744|De radio [beleeft dankzij podcasts een renaissance].|Radio is having a renaissance thanks to podcasts.
4745|De bioscopen [strijden tegen de streamingdiensten].|Cinemas are fighting the streaming services.
4746|Samen 's avonds tv kijken [is bijna uitgestorven].|Watching TV together in the evening has almost died out.
4747|Iedereen [kijkt wat hij wil, wanneer hij wil].|Everyone watches what they want, when they want.
4748|Het enorme aanbod [is overweldigend].|The abundance of choice is overwhelming.
4749|Je [bent langer aan het zoeken dan aan het kijken].|You spend more time searching than watching.
4750|De producties [worden steeds groter opgezet].|The productions are getting more and more elaborate.
4751|De serie [is een kaskraker].|The series is a box-office hit.
4752|De recensies [waren wisselend].|The reviews were mixed.
4753|De film [heeft een gevoelige snaar geraakt].|The film struck a nerve.
4754|De documentaire [heeft een breed debat op gang gebracht].|The documentary sparked a broad debate.
4755|De reportage [legt misstanden bloot].|The report uncovers abuses.
4756|Onderzoeksjournalistiek [is arbeidsintensief en duur].|Investigative journalism is time-consuming and expensive.
4757|Het onderzoek [duurde meer dan een jaar].|The research took over a year.
4758|De onthullingen [zorgden voor veel ophef].|The revelations caused quite a stir.
4759|De klokkenluider [zette zijn carrière op het spel].|The whistleblower risked his career.
4760|Bronbescherming [is onmisbaar voor journalisten].|Source protection is indispensable for journalists.
4761|De krant [heeft een rectificatie geplaatst].|The newspaper printed a correction.
4762|De redactie [heeft excuses aangeboden voor de fout].|The editorial team apologized for the mistake.
4763|De geloofwaardigheid [staat op het spel].|Credibility is at stake.
4764|Vertrouwen [ben je snel kwijt].|Trust is quickly lost.
4765|De media [dragen een grote verantwoordelijkheid].|The media bear a great responsibility.
4766|Je [moet onderscheid maken tussen verslag en commentaar].|You have to distinguish between reporting and commentary.
4767|Het commentaar [geeft de mening van de auteur weer].|The commentary reflects the author's opinion.
4768|Het hoofdredactioneel commentaar [zorgde voor discussie].|The editorial caused discussions.
4769|De ingezonden brieven [waren overwegend kritisch].|The letters to the editor were mostly critical.
4770|Het reactiegedeelte [is een verzamelplaats voor haat].|The comments section is a breeding ground for hate.
4771|De reactiemogelijkheid [is uitgeschakeld].|The comments function was switched off.
4772|De debatcultuur [heeft eronder geleden].|The culture of debate has suffered.
4773|Genuanceerde stemmen [gaan verloren in het lawaai].|Nuanced voices get lost in the noise.
4774|De luidste stemmen [zijn niet altijd de verstandigste].|The loudest voices aren't always the wisest.
