1|[Hola], ¿qué tal?|Hi, how's it going?
5351|Eso [está científicamente demostrado].|That's scientifically proven.
5352|[Todavía no hay pruebas de ello].|There's no proof of that yet.
5353|La investigación [todavía está en pañales].|The research is still in its infancy.
5354|La nueva vacuna [es muy eficaz].|The new vaccine is very effective.
5355|El fármaco [está en fase de pruebas].|The drug is in the testing phase.
5356|La enfermedad [todavía no tiene cura].|The disease isn't curable yet.
5357|La esperanza de vida [ha aumentado].|Life expectancy has risen.
5358|La medicina [ha avanzado muchísimo].|Medicine has made great progress.
5359|[Me interesa la astronomía].|I'm interested in astronomy.
5360|El cohete [ha despegado con éxito].|The rocket launched successfully.
5361|La sonda [ha llegado a Marte].|The probe reached Mars.
5362|El universo [es inimaginablemente grande].|The universe is unimaginably large.
5363|[He visto un documental sobre el cerebro].|I watched a documentary about the brain.
5364|El cerebro [tiene una capacidad de adaptación asombrosa].|The brain is amazingly adaptable.
5365|Dormir [es importante para la memoria].|Sleep is important for memory.
5366|La evolución [ha durado millones de años].|Evolution took millions of years.
5367|Los dinosaurios [se extinguieron hace 66 millones de años].|The dinosaurs died out 66 million years ago.
5368|La Tierra [gira alrededor del Sol].|The earth revolves around the sun.
5369|El agua [hierve a cien grados].|Water boils at a hundred degrees.
5370|La fórmula [es bastante complicada].|The formula is pretty complicated.
5371|Las mates [nunca han sido mi fuerte].|Math was never my strong point.
5372|[Estudio Física].|I study physics.
5373|[Está haciendo el doctorado en Biología].|She's doing a PhD in biology.
5374|[Investiga en la universidad].|He does research at the university.
5375|El laboratorio [está equipado con la tecnología más moderna].|The lab is equipped with state-of-the-art technology.
5376|[Hay que analizar los datos].|The data has to be analyzed.
5377|Las estadísticas [pueden engañar].|Statistics can be misleading.
5378|La encuesta [no es representativa].|The survey isn't representative.
5379|La muestra [era demasiado pequeña].|The sample was too small.
5380|El invento [nos ha cambiado la vida].|The invention changed our lives.
5381|[Le dieron el Premio Nobel].|He received the Nobel Prize.
5382|La ciencia [se alimenta de la duda].|Science thrives on doubt.
5383|La curiosidad [impulsa la investigación].|Curiosity drives research.
5384|[He leído un artículo en una revista especializada].|I read an article in a specialist journal.
5385|La genética [avanza a pasos agigantados].|Genetics is making rapid progress.
5386|La pandemia [ha demostrado la importancia de la investigación].|The pandemic showed the importance of research.
5387|[No se pudo verificar] la hipótesis.|The hypothesis couldn't be verified.
5388|Los hallazgos [contradicen la opinión predominante].|The findings contradict the prevailing view.
5389|El estudio [se publicó en una prestigiosa revista científica].|The study was published in a renowned journal.
5390|El trabajo [ha pasado la revisión por pares].|The paper went through the peer-review process.
5391|Los resultados [no se pudieron reproducir].|The results couldn't be reproduced.
5392|La metodología [presenta graves deficiencias].|The methodology has considerable shortcomings.
5393|La muestra [no es concluyente].|The sample isn't meaningful.
5394|[Correlación no implica causalidad].|Correlation doesn't mean causation.
5395|Los datos [no permiten sacar una conclusión clara].|The data doesn't allow a clear conclusion.
5396|Los resultados [hay que tomarlos con pinzas].|The results should be taken with a grain of salt.
5397|[Hace falta seguir investigando].|Further investigation is required.
5398|[Hay muy pocos estudios] sobre el tema.|There's little research on the subject.
5399|[Existe consenso científico].|There's scientific consensus.
5400|Los expertos [están divididos].|Experts are divided.
5401|La tesis [es polémica].|The thesis is controversial.
5402|La teoría [se considera ya refutada].|The theory is now considered refuted.
5403|El gran avance [llegó tras años de trabajo].|The breakthrough came after years of work.
5404|El descubrimiento [podría revolucionar la medicina].|The discovery could revolutionize medicine.
5405|Eso [abre posibilidades totalmente nuevas].|That opens up entirely new possibilities.
5406|La investigación básica [sufre una falta crónica de financiación].|Basic research is chronically underfunded.
5407|[Han recortado los fondos para investigación].|Research funding was cut.
5408|La financiación externa [está muy codiciada].|Third-party funding is highly sought after.
5409|La ciencia [no puede estar al servicio de intereses económicos].|Science mustn't be steered by economic interests.
5410|La libertad de investigación [está recogida en la Constitución].|Freedom of research is enshrined in the Basic Law.
5411|El comité de ética [ha aprobado el proyecto].|The ethics committee approved the project.
5412|La ingeniería genética [plantea cuestiones éticas].|Genetic engineering raises ethical questions.
5413|La edición genética [podría curar enfermedades hereditarias].|Gene editing could cure hereditary diseases.
5414|Modificar la línea germinal [es tabú].|Interventions in the germ line are taboo.
5415|[No podemos jugar a ser Dios].|We mustn't play God.
5416|La investigación con células madre [está estrictamente regulada].|Stem cell research is strictly regulated.
5417|La experimentación con animales [es un dilema ético].|Animal testing is an ethical dilemma.
5418|[Se están investigando alternativas a la experimentación animal].|Research is being done into alternatives to animal testing.
5419|El ensayo clínico [se interrumpió antes de tiempo].|The clinical trial was stopped early.
5420|Los efectos secundarios [pesaban más que los beneficios].|The side effects outweighed the benefits.
5421|[Han aprobado] el medicamento.|The drug was approved.
5422|La autorización [suele tardar años].|Approval often takes years.
5423|[Cada vez hay menos gente dispuesta a vacunarse].|Willingness to get vaccinated has fallen.
5424|El escepticismo hacia la ciencia [ha aumentado].|Skepticism toward science has increased.
5425|El negacionismo científico [es peligroso].|Science denial is dangerous.
5426|[Hay que mejorar la divulgación científica].|Science communication must be improved.
5427|Los investigadores [tienen que explicar su trabajo de forma comprensible].|Researchers have to explain their work understandably.
5428|La complejidad [no se puede simplificar a voluntad].|Complexity can't be reduced at will.
5429|La ciencia [no ofrece verdades absolutas].|Science doesn't deliver absolute truths.
5430|El conocimiento [siempre es provisional].|Knowledge is always provisional.
5431|El error [forma parte del proceso de aprendizaje].|Error is part of the process of gaining knowledge.
5432|[Vamos a hombros de gigantes].|We stand on the shoulders of giants.
5433|La investigación [se basa en descubrimientos anteriores].|Research builds on earlier findings.
5434|La colaboración interdisciplinar [es la clave].|Interdisciplinary cooperation is the key.
5435|Las fronteras entre disciplinas [se están difuminando].|The boundaries between the disciplines are blurring.
5436|La inteligencia artificial [acelera la investigación].|Artificial intelligence is accelerating research.
5437|La IA [ha predicho la estructura de las proteínas].|AI predicted the structure of proteins.
5438|El volumen de datos [ya es casi inabarcable].|The volumes of data can hardly be managed anymore.
5439|La potencia de cálculo [se duplica cada cierto tiempo].|Computing power doubles regularly.
5440|Los ordenadores cuánticos [podrían descifrar el cifrado actual].|Quantum computers could crack encryption.
5441|La fusión nuclear [se considera la energía del futuro].|Nuclear fusion is seen as the energy source of the future.
5442|Hasta su uso comercial [aún queda un largo camino].|There's still a long way to go before commercial use.
5443|La industria espacial [vive un auge].|Space travel is booming.
5444|Las empresas privadas [se lanzan a la conquista del espacio].|Private companies are pushing into space.
5445|La basura espacial [se está convirtiendo en un problema].|Space debris is becoming a problem.
5446|La búsqueda de vida extraterrestre [fascina a la humanidad].|The search for extraterrestrial life fascinates humanity.
5447|El telescopio [ofrece imágenes nítidas como nunca].|The telescope delivers razor-sharp images.
5448|Las imágenes [muestran galaxias en los confines del universo].|The images show galaxies at the edge of the universe.
5449|Eso [supera nuestra imaginación].|That's beyond our imagination.
5450|La física [está llegando a sus límites].|Physics is reaching its limits.
5451|La teoría de la relatividad [cambió nuestra visión del mundo].|The theory of relativity changed our view of the world.
5452|Las leyes de la naturaleza [se cumplen en todo el universo].|The laws of nature apply everywhere in the universe.
5453|El modelo climático [calcula distintos escenarios].|The climate model calculates various scenarios.
5454|Las previsiones [conllevan cierto grado de incertidumbre].|The forecasts are subject to uncertainties.
