1|[Hi], how's it going?|Hola, ¿qué tal?
A2|[Hey, what's up]? Long time no see.|Hello, how are you? I haven't seen you in a while.|¿Qué tal? Cuánto tiempo sin verte.|Salut, ça va ? Ça fait longtemps.|Hey, was geht? Lange nicht gesehen.|E aí, beleza? Quanto tempo!|Ciao, come va? Non ti vedo da un po'.|Hoi, hoe gaat het? Ik heb je lang niet gezien.|Hej, hur är det? Länge sen jag såg dig.|Hei, hvordan går det? Lenge siden sist.|Hej, hvordan går det? Det er længe siden.|Salut, ce faci? Nu te-am mai văzut de mult.|Bok, kako si? Dugo se nismo vidjeli.|pl:Hej, co tam? Kopę lat!|cs:Ahoj, jak se vede? Dlouho jsme se neviděli.
A2|[Sup]? You coming tonight?|Hi, are you coming tonight?|¿Qué pasa? ¿Vienes esta noche?|Salut, tu viens ce soir ?|Na? Kommst du heute Abend?|E aí? Vai vir hoje à noite?|Ciao, vieni stasera?|Hoi, kom je vanavond?|Hej, kommer du i kväll?|Hei, kommer du i kveld?|Hej, kommer du i aften?|Salut, vii diseară?|Bok, dolaziš li večeras?|pl:Cześć, wpadasz dziś wieczorem?|cs:Čau, přijdeš dneska večer?
A2|Let's [hang out] this weekend.|Let's spend time together this weekend.|Quedemos este fin de semana.|On se voit ce week-end ?|Lass uns am Wochenende abhängen.|Bora sair esse fim de semana.|Passiamo del tempo insieme questo weekend.|Laten we dit weekend samen iets doen.|Vi ses i helgen.|La oss finne på noe sammen i helgen.|Lad os ses i weekenden.|Hai să petrecem timp împreună în weekend.|Družimo se ovaj vikend.|pl:Spotkajmy się w ten weekend.|cs:Pojďme o víkendu něco podniknout spolu.
A2|We just [hung out] at my place all day.|We just spent time relaxing at my home all day.|Estuvimos todo el día en mi casa de relax.|On a juste traîné chez moi toute la journée.|Wir haben den ganzen Tag bei mir abgehangen.|A gente ficou de boa em casa o dia todo.|Siamo stati a rilassarci a casa mia tutto il giorno.|We hebben de hele dag bij mij thuis lekker niks gedaan.|Vi bara slappade av hemma hos mig hela dagen.|Vi bare slappet av hjemme hos meg hele dagen.|Vi slappede bare af hjemme hos mig hele dagen.|Am stat doar la mine acasă toată ziua, la relaxare.|Cijeli dan smo se samo odmarali kod mene.|pl:Cały dzień byczyliśmy się u mnie.|cs:Celý den jsme se jen váleli u mě doma.
A2|Just [chill], it's fine.|Relax, it's okay.|Tranqui, no pasa nada.|Détends-toi, c'est bon.|Chill mal, alles gut.|Relaxa, tá tudo bem.|Rilassati, va tutto bene.|Rustig maar, het is oké.|Ta det lugnt, det är okej.|Slapp av, det går fint.|Slap af, det er okay.|Relaxează-te, e în regulă.|Opusti se, sve je u redu.|pl:Wyluzuj, jest okej.|cs:V klidu, to je v pohodě.
A2|We're just [chilling] at the beach.|We're relaxing at the beach.|Estamos de chill en la playa.|On se pose à la plage.|Wir chillen am Strand.|A gente tá de boa na praia.|Ci stiamo rilassando in spiaggia.|We liggen lekker op het strand.|Vi chillar på stranden.|Vi slapper av på stranda.|Vi slapper af på stranden.|Ne relaxăm la plajă.|Opuštamo se na plaži.|pl:Relaksujemy się na plaży.|cs:Chillujeme na pláži.
A2|He's pretty [chill].|He is very relaxed and easygoing.|Es muy tranquilo.|Il est trop cool, tranquille.|Der ist echt entspannt.|Ele é bem de boa.|È un tipo molto rilassato e tranquillo.|Hij is heel relaxed en makkelijk.|Han är väldigt avslappnad och lättsam.|Han er veldig avslappet og grei.|Han er meget afslappet og nem at være sammen med.|E foarte relaxat și de treabă.|Jako je opušten i lagan.|pl:On jest bardzo wyluzowany.|cs:Je hrozně v pohodě a nic ho nerozhodí.
A2|[My bad], I forgot.|Sorry, it was my fault. I forgot.|Culpa mía, se me olvidó.|Ma faute, j'ai oublié.|Sorry, mein Fehler, hab's vergessen.|Foi mal, esqueci.|Scusa, è colpa mia. Me ne sono dimenticato.|Sorry, mijn fout. Ik was het vergeten.|Förlåt, mitt fel. Jag glömde det.|Beklager, min feil. Jeg glemte det.|Undskyld, min fejl. Jeg glemte det.|Scuze, greșeala mea. Am uitat.|Oprosti, moja greška. Zaboravio sam.|pl:Sorki, moja wina. Zapomniałem.|cs:Promiň, to je moje chyba. Zapomněl jsem.
A2|Oh, [my bad], is this your seat?|Sorry, is this your seat?|Uy, perdón, ¿es tu sitio?|Oh pardon, c'est ta place ?|Oh, sorry, ist das dein Platz?|Ah, foi mal, é seu lugar?|Scusa, è il tuo posto?|Sorry, is dit jouw plek?|Förlåt, är det här din plats?|Beklager, er dette plassen din?|Undskyld, er det din plads?|Scuze, e locul tău?|Oprosti, je li ovo tvoje mjesto?|pl:Oj, przepraszam, to twoje miejsce?|cs:Promiň, to je tvoje místo?
A2|[No biggie], I'll do it later.|It's not a big problem. I'll do it later.|No pasa nada, luego lo hago.|C'est pas grave, je le ferai plus tard.|Kein Ding, mach ich später.|De boa, faço depois.|Non è un problema. Lo faccio dopo.|Geen probleem. Ik doe het later.|Inga problem. Jag gör det sen.|Ikke noe problem. Jeg gjør det senere.|Ikke noget problem. Jeg gør det senere.|Nu e mare problemă. O fac mai târziu.|Nije problem. Napravit ću to kasnije.|pl:Żaden problem, zrobię to później.|cs:To nic, udělám to pak.
A2|You forgot? [No biggie].|You forgot? It doesn't matter.|¿Se te olvidó? No pasa nada.|T'as oublié ? Pas de souci.|Vergessen? Halb so wild.|Esqueceu? Tranquilo.|Te ne sei dimenticato? Non importa.|Ben je het vergeten? Maakt niet uit.|Glömde du? Det gör inget.|Glemte du det? Det gjør ingenting.|Glemte du det? Det gør ikke noget.|Ai uitat? Nu contează.|Zaboravio si? Nema veze.|pl:Zapomniałeś? Nic się nie stało.|cs:Zapomněl jsi? To nevadí.
A2|[Cool], see you at eight.|Okay, see you at eight.|Vale, nos vemos a las ocho.|Cool, à huit heures alors.|Cool, bis um acht.|Beleza, te vejo às oito.|Ok, ci vediamo alle otto.|Oké, tot acht uur.|Okej, vi ses klockan åtta.|Greit, vi ses klokka åtte.|Okay, vi ses klokken otte.|Bine, ne vedem la opt.|Dobro, vidimo se u osam.|pl:Spoko, widzimy się o ósmej.|cs:Dobře, uvidíme se v osm.
A2|That movie was [awesome]!|That movie was very good!|¡La peli estuvo genial!|Ce film était génial !|Der Film war mega!|O filme foi incrível!|Quel film era bellissimo!|Die film was echt goed!|Den filmen var jättebra!|Den filmen var kjempebra!|Den film var virkelig god!|Filmul ăla a fost super!|Taj film je bio odličan!|pl:Ten film był super!|cs:Ten film byl fakt super!
A2|[No way]! You met her?|I can't believe it! You met her?|¡No me digas! ¿La conociste?|Sans déc ! Tu l'as rencontrée ?|Echt jetzt? Du hast sie getroffen?|Não acredito! Você conheceu ela?|Non ci credo! L'hai conosciuta?|Echt niet! Heb je haar ontmoet?|Nej, seriöst! Träffade du henne?|Nei, seriøst! Møtte du henne?|Nej, seriøst! Mødte du hende?|Nu pot să cred! Ai cunoscut-o?|Ma nema šanse! Upoznao si je?|pl:Nie gadaj! Poznałeś ją?|cs:To snad není možný! Tys ji potkal?
A2|[No way] I'm eating that.|I will definitely not eat that.|Ni de broma me como eso.|Hors de question que je mange ça.|Das ess ich auf keinen Fall.|Nem ferrando eu como isso.|Non lo mangio di sicuro.|Dat ga ik echt niet eten.|Det äter jag absolut inte.|Det spiser jeg absolutt ikke.|Det spiser jeg helt sikkert ikke.|Sigur nu mănânc așa ceva.|To sigurno neću jesti.|pl:Nie ma mowy, że to zjem.|cs:Tohle fakt jíst nebudu.
A2|[For real]?|Are you serious?|¿En serio?|Sérieux ?|Echt jetzt?|Sério?|Dici sul serio?|Meen je dat?|Menar du allvar?|Mener du det?|Mener du det?|Vorbești serios?|Ozbiljno?|pl:Serio?|cs:Myslíš to vážně?
A2|I'm tired, [for real].|I'm really tired, honestly.|Estoy cansadísimo, en serio.|Je suis crevé, sérieux.|Ich bin echt müde, ehrlich.|Tô cansado, sério mesmo.|Sono stanchissimo, davvero.|Ik ben echt moe, eerlijk.|Jag är verkligen trött, på riktigt.|Jeg er skikkelig trøtt, altså.|Jeg er virkelig træt, ærligt.|Sunt obosit rău, pe bune.|Stvarno sam umoran, iskreno.|pl:Serio, jestem zmęczony.|cs:Jsem fakt hrozně unavený, vážně.
A2|[Dude], that's crazy!|Wow, that is incredible!|¡Tío, qué locura!|Mec, c'est dingue !|Alter, das ist krass!|Cara, que loucura!|Wow, è incredibile!|Wauw, dat is ongelooflijk!|Wow, vad sjukt!|Wow, det er helt vilt!|Wow, det er vildt!|Uau, e incredibil!|Joj, to je ludo!|pl:Stary, to niesamowite!|cs:Páni, to je neuvěřitelný!
A2|[Dude], where are you?|Hey, where are you?|Tío, ¿dónde estás?|Mec, t'es où ?|Alter, wo bist du?|Mano, cadê você?|Ehi, dove sei?|Hé, waar ben je?|Hallå, var är du?|Hei, hvor er du?|Hey, hvor er du?|Hei, unde ești?|Hej, gdje si?|pl:Stary, gdzie jesteś?|cs:Hele, kde jsi?
A2|[Thanks a bunch]!|Thank you very much!|¡Mil gracias!|Merci mille fois !|Danke dir vielmals!|Valeu mesmo!|Grazie mille!|Heel erg bedankt!|Tack så mycket!|Tusen takk!|Mange tak!|Mulțumesc mult!|Hvala puno!|pl:Wielkie dzięki!|cs:Díky moc!
A2|[Thanks a ton] for the ride.|Thank you very much for driving me.|Mil gracias por traerme.|Merci beaucoup de m'avoir déposé.|Tausend Dank fürs Fahren.|Valeu demais pela carona.|Grazie mille per il passaggio.|Heel erg bedankt voor de lift.|Tack så mycket för skjutsen.|Tusen takk for skyssen.|Mange tak for liftet.|Mulțumesc mult că m-ai dus.|Hvala puno na prijevozu.|pl:Wielkie dzięki za podwózkę.|cs:Moc díky, že jsi mě hodil.
A2|[Gotta go], see ya!|I have to leave now, goodbye!|Me tengo que ir, ¡nos vemos!|Faut que j'y aille, à plus !|Muss los, bis dann!|Tenho que ir, falou!|Devo andare, ciao!|Ik moet gaan, doei!|Jag måste dra, hej då!|Jeg må stikke, ha det!|Jeg er nødt til at gå, hej hej!|Trebuie să plec, pa!|Moram ići, bok!|pl:Muszę lecieć, na razie!|cs:Musím jít, čau!
A2|[See ya] later!|Goodbye, see you later!|¡Hasta luego!|À plus !|Bis später!|Até mais!|Ciao, a dopo!|Doei, tot later!|Hej då, vi ses sen!|Ha det, vi ses senere!|Hej hej, vi ses senere!|Pa, ne vedem mai târziu!|Bok, vidimo se kasnije!|pl:Do zobaczenia później!|cs:Tak čau, uvidíme se!
A2|[Catch you later]!|See you later!|¡Nos vemos!|À plus tard !|Bis dann!|Até mais tarde!|Ci vediamo dopo!|Tot later!|Vi ses sen!|Vi ses senere!|Vi ses senere!|Ne vedem mai târziu!|Vidimo se kasnije!|pl:Na razie, do później!|cs:Zatím!
A2|[Later]!|Goodbye!|¡Chao!|À plus !|Bis dann!|Falou!|Ciao!|Doei!|Hej då!|Ha det!|Hej hej!|Pa!|Bok!|pl:Nara!|cs:Čau!
A2|I'm [super] hungry.|I am very hungry.|Tengo un hambre que flipas.|J'ai trop faim.|Ich hab mega Hunger.|Tô morrendo de fome.|Ho una fame da morire.|Ik heb echt heel erge honger.|Jag är jättehungrig.|Jeg er skrubbsulten.|Jeg er virkelig sulten.|Mi-e o foame de mor.|Užasno sam gladan.|pl:Jestem strasznie głodny.|cs:Mám šílený hlad.
A2|This pizza is [so good].|This pizza is delicious.|Esta pizza está buenísima.|Cette pizza est trop bonne.|Die Pizza ist so gut.|Essa pizza tá muito boa.|Questa pizza è buonissima.|Deze pizza is heerlijk.|Den här pizzan är jättegod.|Denne pizzaen er kjempegod.|Den her pizza er virkelig lækker.|Pizza asta e delicioasă.|Ova pizza je preukusna.|pl:Ta pizza jest pyszna.|cs:Tahle pizza je výborná.
A2|[Yeah, right]. Like that'll happen.|I don't believe that. It won't happen.|Sí, claro. Como si fuera a pasar.|C'est ça, oui. Ça risque pas d'arriver.|Ja klar. Als ob.|Ah tá. Até parece.|Sì, certo. Come no.|Ja, vast. Alsof dat gaat gebeuren.|Ja, visst. Som om det skulle hända.|Ja, sikkert. Som om det kommer til å skje.|Ja, sikkert. Som om det sker.|Da, sigur. Ca și cum s-ar întâmpla.|Ma da, sigurno. Kao da će se to dogoditi.|pl:Jasne, akurat. To się nie wydarzy.|cs:Tomu nevěřím. To se nestane.
